,Author,Timestamp,Comment,Article Link
223,armontiiago,"March 1, 2023 at 10:36 pm PST","Digital Promotion Specialist?  Is that a title one gets by reporting on a person who turns on their Playstation and sees a Promotion box? No opinions, favourites or top 5 best deals?  This artical feels like lazy reporting.",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
224,Mrneopop,"March 2, 2023 at 7:10 am PST","This list is a bit off, sackboy is still full price and so is monster hunter rise.",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
225,f_ionut_catalin,"March 4, 2023 at 12:53 am PST",Does someone know when Alien Isolation will go on sales with a good discount? Thank you!,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
226,Nanuxas,"March 5, 2023 at 10:21 am PST",Please add PlayStation app and Remote play app on Google play in Lithuania. Thanks,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
227,hymeleon_us,"March 5, 2023 at 9:36 pm PST","I wonder who’s responsible for this list?Costume pack, Deluxe Edition, Digital Deluxe Edition, Digital Premium Edition, Gold Edition, Platinum Edition, Plus Pass, Season 1, Season 2, Season 3, Ultimate Pack – are you sure those are real games? How am I suppose to read this: DLC第1弾 アニマ・アストラル・アクセサリパック, DLC第2弾 アニマ・アストラル・アクセサリパック, LITTLE NOAH スペシャルエディション, LittleNoah シーズンパス, MAGLAM LORD／マグラムロード, MAGLAM LORD／マグラムロード デラックスエディション ?? Playstation, do you think this is acceptable??",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
228,agm4life,"February 14, 2023 at 5:48 pm PST",Need a good sale for The Callisto Protocol. I can’t imagine it’s been selling well next to Dead Space.,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
229,aplay-may-cry,"February 14, 2023 at 7:51 pm PST","You must have rush this post out. The fact that you have Season Pass, Season Pass PS4 and Season Pass PS5 on this list is quite funny",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
230,e_a_f,"February 14, 2023 at 9:39 pm PST","I was waiting for something like this to get The Last of Us.. also, how did no RE game make the list?",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
231,aplay-may-cry,"February 14, 2023 at 10:43 pm PST",Because some of the RE games are already on sale,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
232,Archangel5090,"February 14, 2023 at 10:55 pm PST",wanted hitman WOA,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
233,yasink,"February 14, 2023 at 11:18 pm PST",Strange store says I own every edition of ghost recon wildlands and won’t allow me to buy it,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
234,Nanuxas,"February 14, 2023 at 11:48 pm PST",Please add PlayStation app and Remote play app on Google play in Lithuania. Thanks,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
235,x_PSYCHO_x_CRO,"February 15, 2023 at 2:29 am PST","Where is Commandos 2&3 bundle,ots everywhere on sale from the start when was realised but that’s not the case with Sony",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
236,HonkMeat,"February 15, 2023 at 3:00 am PST",*The PlayStation Plus Double Discounts promotion runs from February 15 at 00.00am local time until Wednesday March 1 at 23.59pm local time. I checked ISO-8601 and found no specific time zone for “local time”.  Thanks for the “info”.,https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
237,NerdBrez,"February 15, 2023 at 9:01 am PST","Marvel’s Spider-Man: Miles Morales Ultimate Edition is still too f….. expensive! Stop being greedy Sony, give us a real deal here. I already paid full price for PS4 version!",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
238,NexSicarius,"February 15, 2023 at 10:42 am PST","I got MM through PS Plus Extra, and it was only $10 to get Spider-Man Remastered through that. That being said, yeah it’s quite unreasonable on its own.",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
239,jhill_what,"February 15, 2023 at 9:17 am PST","Looking forward to Season Pass PS5 🙄. Also one of these games is very sup. Regard,John Earwig",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
240,RasoGOVI,"February 21, 2023 at 10:43 pm PST","Please Sony, release every single PS4/PS5 game on PC including Marvel’s Spider-Man 2. Thank you very much for your time reading my request.",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
241,late_redwing7,"February 22, 2023 at 9:53 am PST","This is quiet an awesome festival fam,a shout out all the way in SA.",https://blog.playstation.com/2023/02/14/playstation-plus-double-discounts-promotion-comes-to-playstation-store-3/
242,drd7of14,"January 17, 2023 at 5:38 pm PST",I like this.,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
243,stygianwolf4,"January 17, 2023 at 5:41 pm PST",Not a bad selection at all! Especially after such a large sale. Perhaps a couple of purchases are on the cards after all.,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
244,ScaryBirdie,"January 17, 2023 at 5:46 pm PST",Can someone do the math and figure out what games were not in the previous sale?,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
245,alexsigiloso,"January 23, 2023 at 5:53 pm PST",19 pages,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
246,flooderdooden,"January 17, 2023 at 8:16 pm PST","In the event Mr. Thivierge (or anyone else on the promotions team) reads comments on these sales posts, I have a request. I have a few games in my wishlist that have very rarely (and in some cases never) gone on sale, and I’m hoping someone on the promotions team might consider reaching out to the respective developers/publishers about the prospect of including their games in a future sale. The games in question have all been out for years, so we’re not talking about anything newer that’s still in its prime selling season. The games are as follows: Heaven’s Vault, Tumbleseed, and Nuclear Throne. I had the same issue/request a year or so back with a few other games in the same situation (Everything and Eastshade immediately come to mind), and soon after they appeared in sales. The timing could have been entirely coincidental but in the chance that it wasn’t, I figured it might be worth attempting again with the games above. Thanks for the time and consideration, and any help/efforts are greatly appreciated!",https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
247,capitolc,"January 17, 2023 at 8:47 pm PST","When it comes to these listings and ps store, when I see “ps4 & ps5” next to a title, what does that mean? (Majority of ps4 games can be played on ps5, this seems unnecessary)   Unless this means, these titles have a ps5 upgrade or enhancement?",https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
248,Guardian_owl,"January 17, 2023 at 9:05 pm PST","It means it is crossbuy. Buying it provides a native PS4 version and a native PS5 version that theoretically will run at a higher performance. Probably less so for indie games, but there would be a larger disparity in graphical quality on something like Elden Ring (which is also crossbuy). Each iteration should also have its own trophy list.",https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
249,Lacek84,"January 18, 2023 at 5:03 am PST","Ok, but where is the “THE YEAR OF PLAY” deals what eastern region already got with GT7 -50% off, HFW -50%off, FarCry 6 -70% off, ect…???",https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
250,EvilBrennan,"January 18, 2023 at 10:35 am PST","Wait, the DLC for battlesector is on sale but the base game isn’t?",https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
251,phantasystar77,"January 22, 2023 at 10:26 pm PST",I may grab the 2 Cotton games next week if I make my buys on Playstation. It all depends if they have another sale up and running with more I want. Hopefully a 2nd sale will be added this week.,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
252,juzuwuzu1,"January 26, 2023 at 10:12 am PST",Why cant i see this sale in my account? I’m southeast asia (Singapore),https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
253,burninbean96,"February 12, 2023 at 9:58 am PST",Can we please bring back get a re-make of 7 seven wonders of ancient world,https://blog.playstation.com/2023/01/17/games-under-20-promotion-comes-to-playstation-store/
254,CrusaderInfinite,"January 4, 2023 at 6:46 am PST",No Midnight Suns?!  Thanks anyways.,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
255,CrusaderInfinite,"January 4, 2023 at 6:50 am PST","Wait a minute, haha, after typing that message I went and looked at my wishlist and it shows Midnight Suns Legendary Edition for $67!!!!  Thank you so much!  Now that’s a sale!  I now get to play this game with Danny Ketch Ghost Rider skin!!!",https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
256,shanice973,"January 11, 2023 at 10:44 pm PST",Going through marital crisis do you need peace in your marriage or want to get pregnant or get married? Do you desire to get back your ex or stop a divorce then help have come your way contact Priest Ade ancientspiritspellcast@gmail. com or WhatsApp +2349054727023,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
257,capitolc,"January 4, 2023 at 7:08 am PST",I’m going to wait for the “refresh Refresh”  ;),https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
258,bulldawg_tgr,"January 4, 2023 at 10:16 am PST","Horrible, still no Rock Band sale. Can’t expect that to happen since it hasn’t in years.",https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
259,Stonesthrow,"January 4, 2023 at 11:14 am PST","So instead of doing a new sale or at least making a category for the new sales, they just add them to the previous list… That’s 206 pages to browse through. -_-",https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
260,Cammo-aus,"January 4, 2023 at 12:26 pm PST","I am wanting an bigger discount on currency packs they never do more than 15% like the GTA ones, my internet only runs popular multiplayer games and I miss out on fighting and sport titles.",https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
261,CommandingTiger,"January 5, 2023 at 6:35 pm PST",PS VR2 needs PS Home return and a complete revamp of it too.That would be amazing.,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
262,peezy1021,"January 5, 2023 at 10:30 pm PST",Can you guys add the old Lord of the Rings games from back in the day to the PlayStation Store?,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
263,ShaneBryant,"January 6, 2023 at 8:34 pm PST",Question where do you find coupon codes for the Store? I used to get them in emails a long time ago. Then I heard they are on the website. Is that still the case? If so where are they hidden usually? Any help would be greatly appreciated. Thank you 🙏,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
264,shanice973,"January 11, 2023 at 10:48 pm PST",Going through marital crisis do you need peace in your marriage or want to get pregnant or get married? Do you desire to get back your ex or stop a divorce then help have come your way contact Priest Ade ancientspiritspellcast@gmail. com or WhatsApp +2349054727023,https://blog.playstation.com/2023/01/04/the-holiday-sale-promotion-refresh-comes-to-playstation-store/
265,MEENDOGG,"December 20, 2022 at 5:16 pm PST",This update format suck and is a waste. Put the prices back in the blogs.,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
266,BlueOasis,"December 20, 2022 at 8:57 pm PST",Was about to post the same thing. A bulleted list of hundreds of items is quite an eyesore.,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
267,MEENDOGG,"December 21, 2022 at 8:38 am PST","@BlueOasis For real. It’s so pointless this way, this list doesn’t tell you much. Being able to see and plan your purchases out at a glance was great.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
268,yasink,"December 21, 2022 at 11:41 am PST",Which one of you guys would like to list the prices for about 15 countries???,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
269,Zerbog,"December 20, 2022 at 5:23 pm PST","This sale is huge, very excited that Resident Evil Village is going on sale, going to nab that for the free PSVR2 update coming for launch.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
270,AlphaExGAT,"December 20, 2022 at 8:52 pm PST",Whoa lol,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
271,theskydaddyyt,"December 20, 2022 at 9:38 pm PST",It’s 12:30am est and the sale still hasn’t popped up… any fix for this or have they just not released at 12:00am like they’ve stated in the article,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
272,theskydaddyyt,"December 20, 2022 at 9:43 pm PST",Has someone forgot to press the button and release it?,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
273,corvikk,"December 20, 2022 at 11:53 pm PST","Holiday Sale, yeah where?  in Store is only January Sale….",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
274,HUN_hatrixx,"December 21, 2022 at 2:12 am PST",(Hungarian Playstation Store)PS Plus PREMIUM Subscription !!!!!!! – Heavenly Sword (PS3) = we didn’t get it– Castlevania: Lord of the Shadow (PS3) = we didn’t get it Please correct the error! (Hungarian Playstation Store) PS: …or is it premium suction?,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
275,roccolou,"December 21, 2022 at 5:30 am PST","Same sale we see every other week, cut and pasted. Too bad. I hope they don’t ban PlayStation consoles, I’m not sure a solar powered unit could meet the needs of gamers.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
276,bulldawg_tgr,"December 21, 2022 at 9:37 am PST",A lot of games included but I really see no deals worth my time. I know a lot of people don’t play it as much but it would be nice to see some Rock Band 4 songs on sale for a change.,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
277,yasink,"December 21, 2022 at 11:36 pm PST",There is normally a dlc sale not long after this one. That is your best bet for the items you seek,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
278,Yuki5e7en,"December 21, 2022 at 10:25 am PST","Rune Factory 4 Special is listed here saying it got discount, but I see no discount in the store in both my region and US region.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
279,greenbayrocks,"December 21, 2022 at 10:31 am PST","Plague Tale Innocence is NOT on sale. Sony, either remove from this list, or fix on the store.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
280,Skeetlejuice,"December 21, 2022 at 9:59 pm PST","This stuff happens with regularity, saw plague also. Typically its things like ff15 claimed to be on sale and never updated for the whole “promo” period. They just go from one “sale/s” to the next with a huge list of chaff to scroll through at bad prices 98% of it completely worthless. A few ok deals and maybe one thing actually hot. The brick and mortar right now is all cheaper, even on sony stuff like give me a break. Still ill take this over how it used to be for years on end before Hulst joined Sony proper from Guerilla. You had to wait for one flash sale weekend every friday with 5-15 items, and you were lucky to get a sale more than once a month if that. They leaned hard on plus discounts then. Now its the annoying scroll. I view the store sales on ipad instead of console for this reason.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
281,Skeetlejuice,"December 21, 2022 at 10:06 pm PST","*last friday of the month. They often themed them, which meant you weren’t getting anything for your tastes. This current strategy is just about constantly baiting fomo purchases, but there us no need. Once something hits all time low price, you just make note. With extra you don’t want to buy from publishers like Sony or especially Ubi anyways. Sackboy is on sale for 67%+ digital or physical, but why would i buy? I wouldnt it will be on extra imminently. You buy and you devalue extra. It’s dumb.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
282,Skeetlejuice,"December 21, 2022 at 10:26 pm PST","For standout deals per interest Diablo 2 Res / Diablo 2 prime evil (+3 complete) 67% off first all time low price digital, previous best 50% 2-3offering promos I will be biting at this, the prime evil collection never gets offered physical and 2 never for $19cad, $6.60cad more gets you the $60usd/80cad reg priced d3. This is a no brainer upgrade and one of the best co op / online co op games available on the platform. 2 runs at 60fps on ps5 For arcade and family Hotwheels game of the year (or base) are both great and are 85% off first wll time low on goty. Im considering selling-trading our physical copy towards the goty at $24cad, goty expansion pass is more expensive and typically they remain this way. Superb technically on ps5 and 2 player local also. The smoking deal is divisive however. Anthem 97% off and not the bogus inflated price one the base, do if you have no cash, like shooters and iron man you might find a couple bucks gets you something for christmas. If you told me years ago that Bioware would have a top budget game on sale on the psn 97% off i would have laughed, but here it is. Let’s see if they can turn it around with the next Dragon Age. Thanks EA for your “midas” touch. Theres other stuff that’s ok, but it’s very repetitive and worse than physical largely. For the guy whining about Eldin Ring digital sale, here it is, that is decent if you have a digital only ps5, otherwise it was on for cheaper physical black friday and its on again this boxing week etc for cheaper physical so i don’t consider it a great deal in this sale. Titles you cannot buy physical at all time lows or digital only at all time lows are real deals. Or early large discounts, gotham would be one at half off but that game is gruel, when we asked for pizza, why buy that for 30usd when you can buy arkham 3 game all dlc collection for 9usd. Thats it. Genius hiding actual quality stuff down 100’s deep in the shovel ware Sorny, they need to fix the store presentation/ search ability put publishers and independents separately. Tired of looking at garbage tiles, and lately many have no image you have to hover. Anyways Happy holidays and gaming to all and their families and especially children.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
283,Solo-Ion,"December 21, 2022 at 11:29 pm PST","Hm, that’s a lot of shovelware titles on sale right now. Probably because it’s been announced that Sony is cracking down on them and removing them from the store.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
284,hextor430,"December 25, 2022 at 2:14 pm PST","Does anyone else get, something went wrong, when trying to buy these holiday sale games? I tried to add a regular priced game to my cart and that works.",https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
285,wazzcat9,"January 10, 2023 at 11:39 am PST",I was planning on buying a couple of games including madden and horizon hidden west from the holiday sale before it ends on the 18th.  Why are they no longer available at the sale price? It’s only January 10th..,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
286,koa-uli,"January 16, 2023 at 6:54 pm PST",new to Playstation.   just bought a PS5 over Christmas and was going to sign up for ps plus extra since it’s a great deal and what a way to get into it….except I thought the offer expires Jan 18th…and missed it.  any veteran can confirm if  PS extra is worth the regular price of $100+ a year?,https://blog.playstation.com/2022/12/20/the-holiday-sale-promotion-comes-to-playstation-store/
287,Yurinka,"December 8, 2022 at 12:04 pm PST",Looking good,https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
288,Figboy,"December 8, 2022 at 12:16 pm PST","All of these look great! Once I have the time, I will try them all out!",https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
289,nesimi_rzza,"December 8, 2022 at 12:20 pm PST",this demos is only available on ps5?,https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
290,nesimi_rzza,"December 8, 2022 at 12:21 pm PST",I want to add season :  a letter to the future to my ps4 library but it shows only ps5 icon,https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
291,aeky_602,"December 8, 2022 at 4:57 pm PST","When do holiday sales start? December 20?Also, what will RDR2 likely cost? I would buy it in the holiday sale.",https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
292,Skeetlejuice,"December 8, 2022 at 9:18 pm PST","Just watch it physically you can get it for around $15. It’s on right now in the game awards window at 67% off or something till the 12th. Besides how do you have a red dead avatar and not the game in dec 2022? 🤠 Was worth it full price at launch 🚀 The digital price won’t be better then, 67% is about the best case for vanilla edition. But you should try for a physical copy depending on your region. I have seen it many times for $20 cad new over the years here. Or just wait for a ps5 patch/ version since you don’t have it. I could recommend picking up witcher 3 or cyberpunk for this reason, they both have expansive free updates, witcher 3 coming on the 14th. Red dead 2 is still 30fps.",https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
293,Amnalehu,"December 9, 2022 at 1:23 pm PST",Just tried Bramble and Season and both feel like instant classics. I guess I should have read the description of Bramble first. That demo was mildly terrifying.,https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
294,NinjaRemoteplay,"December 9, 2022 at 6:57 pm PST",Awesome,https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
295,Stonesthrow,"December 12, 2022 at 8:56 am PST","Can we finally get the option to delete games from trophies? I never tried a demo again after BF Hardline beta and it permanently being in my list. Also keeps me from trying most of my PS+ games. My list is bloated and I’d like to downsize it, and I only want my owned games in my trophy list (and rarely a PS+ game that I loved enough to display or got platinum).",https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
296,oo7PorscheMGS,"December 16, 2022 at 8:11 am PST","Nice to see more demos, I try most game demos out and it leads to purchases I wouldn’t even think of otherwise…   Hope Sony does more of this. Also, I’m having trouble finding the “Thirsty Suitors” demo, anyone else?? I AM in North America..",https://blog.playstation.com/2022/12/08/season-a-letter-to-the-future-thirsty-suitors-and-more-now-available-for-demo-fest-2022/
297,Berniechi,"November 17, 2022 at 4:49 pm PST",Last of us part 1 for ps5 i was waiting for price drop,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
298,Skeetlejuice,"November 18, 2022 at 7:51 am PST","The best Black Friday (week /  month) sale in a long while arguably. Great stuff on for good prices especially considering the geo economic climate right now. Miles, last of us part 2 are standout deals especially lou2. Best price so far on hzd2 and gt7 digital is great to buy off disc as you can pop on for new content / races and not have to juggle discs. Great variety of titles, and 20% of plague tail (🐀🐁🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀) is a nice bonus on a new great title. Bundle fifa with controller is a great gift for a young or old fan, in a World Cup year with fun gameplay and it in 23 edition. And discounted plus including  extra and the oft maligned premium ( which I would expect will get some attention from the Sony cops) You can even get the deal on upgrades of plus this go. Only complaint I had was how long it took to scroll the list. Have a good thanksgiving Gaming faithful. Try not to push the boat out this Christmas with the economics as they are, well unless it’s Kratos and Atreus’ boat 🛶, then you have to go all out.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
299,thedundaddah,"November 17, 2022 at 5:38 pm PST","JFC, Sony absolutely REFUSES to offer a discount on Elden Ring. Y’all constantly make me regret buying the Digital version of the PS5, and I’m losing interest in that game by the day.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
300,KhaWICK,"November 17, 2022 at 5:45 pm PST",I feel your pain but you guys put Gotham knights on sale,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
301,Willyontheblock,"November 17, 2022 at 6:01 pm PST","It’s up the developers to put their game on sale, Sony only has authority over their own titles. Blame Fromsoft or Bandai namco.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
302,disco_sushi,"November 17, 2022 at 6:47 pm PST","Just buy the game, it’s literally one of the top games of the year that’s why it’s not going to get a discount",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
303,lukalumenus,"November 17, 2022 at 11:28 pm PST","What does Sony have to do with it? Sony didn’t publish Elden Ring and they don’t decide on the price. Also, it’s the only game I regret buying in the past 2 years. It’s super boring. And Jedi_Crack_Smoke, Biden is trying but the Republicans are blocking him from helping people.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
304,Chr15Payne,"November 18, 2022 at 2:54 am PST","Publishers determine those sales, not Sony. And it’s worth the $60 anyway. This comment is coming from someone who usually waits for sales.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
305,Strangeheaven,"November 18, 2022 at 7:26 am PST",I think buying the Digital Only PS5 is restricting your options. Its better have the Disc version even though its a little more expensive but you have two options Disc and Digital. Base.com in the UK seem to be the cheapest price for Elden Ring at £39.85.,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
306,Strangeheaven,"November 18, 2022 at 7:29 am PST","It’s £39.85 at Base. Com in the UK. The cheapest price that the game has been since February 2022. However even though they state the game as Stock Available and usually dispatches in 2-5 days, I think its out of stock.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
307,Skeetlejuice,"November 18, 2022 at 7:54 am PST","It’s worth it pay up and don’t cry. Not everything is value added by waiting for a drop. Kids know this, my son has $91 of his own money counted out for Zelda Tears of the Kingdom and he is 9. He thinks ring blows btw, they are broth great Japanese series. Just pay up.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
308,Skeetlejuice,"November 18, 2022 at 8:23 am PST","Go on a bamco twitter crusade then over physical stores getting deal and not psn. It’s been that way since psn started my g. It’s not politics it’s business. They know they have myopic people like you by it. You could buy a disc ps5 now and sell / gift etc you’re digital but instead your here asking for digital high fives. Oh noes game x is 5/10 cheaper brick and mortar or x game is only on sale digital etc. / physical. I prefer physical but will buy a great game in any format if the circumstances are right. Don’t like what is on offer, stuff sells out physically wait for the winds of change. You aren’t vindicated because Namco wants grandma’s and moms to be able to check off Christmas lists at Walmart, target Amazon etc. Gawwwwwwd get a whiff and be a man.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
309,Strangeheaven,"November 18, 2022 at 10:24 am PST",@Skeetlejuice I’m currently waiting for my copie of Elden Ring to be dispatched from Base. com. I’m currently playing Kena Bridge Of Spirits and N++ Once Elden Ring eventually arrives that should keep me going until I buy Resident Evil 4 at launch then I’ll buy God Of War Ragnarok late next year.,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
310,thedundaddah,"November 18, 2022 at 1:47 pm PST","@skeetlejuice Jesus Christ bro, calm down. The game is on sale in every store that’s selling it except this ONE, you act like that’s normal or acceptable. They’re literally being sued for this. I’m not asking for a free copy, just that they honor the same discount that their other customers from the same brand are being offered. But seriously guy, wipe those tears from your eyes and go hug your kid, it was just a comment on a blog post for gods sake.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
311,Tikire,"November 18, 2022 at 3:18 pm PST","Bandai, like most Japanese studio/publishers (and especially Nintendo) are very frugal about discounting their titles. CAPCOM and Squinix are just as tight with their prices, though go on sale more often than Bandai Namco. Bandai/FROM are especially hard to go on sale regularly. It took me 4 years to wait for Dark Souls III – a 2016– game to go on sale digitally with a significant discount of 75% to grab it for my Digital Edition PS5. I did not want to pay full 60$ again after buying the PS4 physical day one. That game remained at full 60$ for almost five full years after launch. Do not expect Elden Ring to go on sale anytime soon, especially with a DLC on the horizon according to leaks and rumors, but if it does, act fast.",https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
312,KhaWICK,"November 17, 2022 at 5:43 pm PST",Will Elden ring go on sale,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
313,disco_sushi,"November 17, 2022 at 6:47 pm PST",No,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
314,yasink,"November 17, 2022 at 11:18 pm PST",Check shops,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
315,Strangeheaven,"November 18, 2022 at 7:32 am PST",Fromsoftware games stick to there high prices for over a year. Elden Ring has sold almost 18 million copies since February 2022  and still selling like hotcakes. There is no incentive for this game to go on sale.,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
316,Strangeheaven,"November 18, 2022 at 7:38 am PST",Also newbies are playing there first Fromsoftware game for the first time with Elden Ring. I’ve read many reviews and the reviewers have stated that’s its there first time playing a Fromsoftware game.  This maybe the reason why the game has sold almost 18 million since February.,https://blog.playstation.com/2022/11/17/playstations-black-friday-deals-2022/
