Author,Timestamp,Comment,Article
calmlestat6666,"6 November, 2023",Poor series S…,ark-survival-ascended-has-an-xbox-series-xs-release-date-delayed-on-ps5
Ryan8310,"6 November, 2023",These devs are extremely scummy,ark-survival-ascended-has-an-xbox-series-xs-release-date-delayed-on-ps5
HilariousButDoubtful,"6 November, 2023",Null,ark-survival-ascended-has-an-xbox-series-xs-release-date-delayed-on-ps5
A42OB,"6 November, 2023","A simple solution to drastically cut down on cheating would be to disable crossplay between PC and console, but only Ubisoft seem to be the only company sensible enough to do this.",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Ooshbala,"6 November, 2023","I casually play CoD a few times a month and haven't really felt like I've encountered cheaters really since the 2020 heyday or Warzone. Their anti-cheat is definitely working, hopefully they can continue to stay ahead of the curve.",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
SirCetega,"6 November, 2023","For once when Microsoft says they bought something too late in development to improve the final release they are actually telling the truth.
But never for a second believe the multi-billion dollar company has to release anything in the state Microsoft has been; unfinished. ",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Thugga101,"6 November, 2023","Well for starters, but you’d have to be living under a rock if you don’t realize people (by a large portion) are incredibly trashy and ruin good things constantly.
Also these companies come out with code and tech constantly to prevent cheating BUT there’s just as big of a push to break said tech so ...
See more",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
wiggly71,"6 November, 2023",Why is this suddenly news now this has been a thing for years in COD and any other FPS.  Why I don't play as much. You get a company like chronus zen blatently advertising on YouTube and nothing is done. It used to be a PC thing now its console to.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
iBravoSix,"6 November, 2023",Yes and us Xbox players are stuck playing with them as we can’t turn cross play off unlike on PS. ,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
wiggly71,"7 November, 2023",You can turn cross play off on xbox I have turned it off you have to do it in system settings but it will stop you playing with ps5 as well. And you won't be able to play warzone.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Slowburn29,"6 November, 2023",Cheats are what made me stop playing competitive FPS games. Now the only thing that can get me to play a FPS is if it has a decent co op mode for the campaign; and even then the game has to be good at least.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
GIeeok,"6 November, 2023",Someone needs to develop a code that will fry someones pc or system when they’re caught using cheats. Someone else needs to make one that steals their credit card info and puts ot on the darkweb as well.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
xShaggs420x,"23 November, 2023","What most fail to realize is that cheaters exist on consoles too. People on consoles are buying things like this VX2 AimBox Keyboard Mouse Adapter Converter for PS and XBOX. So cheating is not limited to just PC cheating is EVERYWHERE. So kiddies go ahead and turn off your cross-play but in reality...
See more",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
PocketLoot,"6 November, 2023",I had two Xbox 360s banned from online forever. Not for cheating But burning games. It was a great way to learn a lesson. Bring this practice back.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Mango77,"6 November, 2023",Activision aren’t helping by supporting streamers who clearly cheat - Faze Swagg and pretty much all of the other top COD streamers cheat ,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Mr.Tech,"6 November, 2023","Logged on to see how bad mw2 became. (From a cosmetic standpoint)... oof. Felt like fortnite. I was the only ""normal"" operator while I was surrounded with diablos, and spawns, along with glory maskes.. it was really dissapointing. Almost felt like a Sci fi shooter. May be cool for some people. But ...
See more",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
CharlieB424,"6 November, 2023",Another great reason to play on consoles instead,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
StarfiledsFinest,"6 November, 2023",Im an Xbox player and we have been begging for them to give us the option to disbale crossplay in the warzone. It always falls on deaf ears tho. ,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Jak3D,"6 November, 2023",All these words but they conclusion is: Activision doesn’t care. ,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Juiceair,"12 November, 2023","Been playing since launch and yeah, they are out in full force. ",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Sane90sBro,"6 November, 2023","They're hard to stop because it cost money to stop them and Bobby Kotick is the 2nd cheapest MF'er on the planet earth, beaten only by Ike Perlmutter",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
tenken8,"6 November, 2023","BOOM BOOM BOOM
""OPEN UP! IT'S THE ACPD!""",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
SCIFI3D.com,"6 November, 2023","those KIDS/People are ruining games for everybody.  this GEN.  we use to get in big trouble for cheating at... monopoly?  then Nintendo and other early consoles came out and you couldn't cheat so much.  I'm just saying... there's gonna be ramifications to the character/personality when you got this...
See more",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
agetro82,"6 November, 2023",Last time I cheated in a game was probably in the PS1/DC era.  I guess cheating online gives you that power fantasy with taking out real people in a game or maybe just to piss people off.  I don't get it,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
scatters1983,"6 November, 2023","The people that use any cheats on single player games are just bored and want to muck about. 
The scum that use cheats on online games that aren't co-op are the worst people. I've unfortunately crossed paths with a few, reported it, but it feels like it's never going to get better only worse. Anyone...
See more",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
_toot_,"6 November, 2023",Because China ,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
ItchyNutz,"6 November, 2023",Crossplay w pc players is killing gaming. Make crossplay between consoles only,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
weaponshadow,"6 November, 2023",PC stands for players cheat.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
jona42,"6 November, 2023","Is there not a coop mod in the community?, sorry for my ignorance",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Funguy1212,"6 November, 2023","""Why can't lawyers stop cheaters?"" (Sic)
Y'all are too funny",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
unleashedii,"6 November, 2023",God damn. Better love story than Twilight.,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
MastaC420247,"6 November, 2023",Cheaters never prosper. They just die and go to hell,call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Dunker,"6 November, 2023","wow, hardware cheats you plug into the motherboard. Those guys need to get laid",call-of-duty-modern-warfare-3-will-be-riddled-with-cheaters-but-why-are-they-so-hard-to-stop
Bathtub,"5 November, 2023","this is not a game for me, but I respect what they are doing, they keep there player base engaged and for entirely free, and fund them self with people willing to spend money on a game they love depending on what each person can or cant afford ",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
Boge842,"5 November, 2023",Fortnite OG is the tower defense game they abandoned.  That's what it was originally supposed to be.,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
tenken8,"5 November, 2023",I still can't believe that Fortnite is retro now farming for nostalgia. I'm soooo old now :/,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
gamingdevil800,"5 November, 2023",Never really cared for this game but it will be interesting to see if they can keep the player base going for a decade or more like e.g. Counter Strike or Minecraft,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
RoanWoasbi,"5 November, 2023","Huge game, fires staff.  Yup, about right.",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
deakenblack_2,"6 November, 2023","I played this map once or twice when the game launched and never touched it again until this past summer. Bringing it back makes me remember why. What a bland, boring, nothing burger with nothing on it. Can't wait for it to go away again. ",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
montana11,"14 November, 2023",I was really hoping they would bring back the option of completing old battle passes that I didn't get 100 % on or extra bonus skins you had to grind for. Also when they get to ch.2 I want to re customize gear specialist maya for the different maps ahead,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
Maralzo,"5 November, 2023",Wow...better fire more employees I guess. Can't let those profits get eaten up by employee salaries.,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
remidee727,"5 November, 2023",Not of fan of the og but I guess it’s different for other people ,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
Dreadborne,"5 November, 2023",Microsoft bought Activision so CoD is out at IGN. Sony has a stake in Epic so Fortnite will be the new hotness. ,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
kire5613,"5 November, 2023","Now it feels like for this BP they are being lazy and cashing in on nostalgia. 
(Still don't get how people could be nostalgic for something that's only 6 years old.)",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
ZanderMan921,"5 November, 2023",What are some of the changes that makes it OG? I’m just curious,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
R-Tofen,"5 November, 2023",Good. Not because people are losing jobs. But because the vbucks used to hold pc games hostage on their platform are drying up,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
jsgthegamer,"5 November, 2023",Best liver service game for a reason. It would be funny to see the faces of some haters who called this a 'D3ad game' every time it's mentioned LOL,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
X-TAL,"5 November, 2023","MS should have bought Epic, not ABK",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
bigwill1221,"5 November, 2023",Number is a bit sus.,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
DCMeister,"5 November, 2023",The OG map is kinda boring tho...very slow paced compared to modern Fortnite,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
Scorpion78,"6 November, 2023","I'm late to this game, only started a few months to play with my kid, was wondering WTF happened when I fired up over the weekend, damn it's lame compared to newer maps, but guess it had to start somewhere ",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
ItchyNutz,"7 November, 2023",All those players and I still got 80% bot games.  I wanna earn my dubs dammit,fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
Jak3D,"5 November, 2023","Damn, this game just wont die. ",fortnite-just-had-its-biggest-day-ever-thanks-to-fortnite-og-with-over-447-million-players
theflyant,"4 November, 2023",The jokes are no longer fun when you've ruined a great franchise.,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
Oooowieee,"4 November, 2023","Kind of takes away the mystique, but ah well. Players may never find it without some breadcrumbs.",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
Aedensin,"5 November, 2023",I miss the early days of conspiracy theorists drawing cows on the world map. Learning the cow level is just another planned update locked behind excessive grind really removes the fun.,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
Yellowplastik,"5 November, 2023","I’ve never gotten into Diablo, can’t speak to any part of it. I am vaguely aware they’ve had some cow murder carnage Easter egg secret mission in them since early days.
But my god that cow thumbnail just makes me so nostalgic for Black and White 2. I don’t think there is an iota of commonality betwe...
See more",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
FriedLightning,"5 November, 2023",It’s not that the cow level wasn’t in the game it just wasn’t finished (shocker) it’ll be somewhere hidden in season 3 boys just remember to buy that pass first ,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
Detrium,"5 November, 2023",i will never end up doing this quest no matter the reward that's extremely boring ide fall as sleep quarter through it ...,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
millipuss,"4 November, 2023","I hate the whole kill 666 cows 3 times, with the 666th kill being in specific areas to get 3 rare drops....
I mean, c'mon. Just make it quick like it was for D2.",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
SpicyMichael,"5 November, 2023","I hate to be a downer about everything Diablo 4-related, but geez... If they are adding a fun new mode and then stupidly locking it behind a bunch of esoteric random drop luck, it's a problem.
The thought that you'd be somehow disadvantaged in accessing the new cow level because you were just now ge...
See more",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
GreasyPalms,"5 November, 2023",I haven’t played in a couple months.,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
Blitheringidiot0529,"5 November, 2023",This is not even close to enough to bring back the player base. This game is dead. ,diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
StarOceanBlue,"4 November, 2023","So nothing hidden, just waiting on an update. ",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
TheLaberNater,"5 November, 2023","Moo moo, moo moo moo!",diablo-4-devs-drop-a-big-hint-about-the-highly-sought-after-cow-level
tenken8,"3 November, 2023","I know it's not an official Godzilla game, but I loved Rampage by Midway and WB back in the arcade days.
Godzilla and King Kong and the Werewolf climbing and destroying buildings, munching on people from said buildings and fighting off the army. All in the name of good, of course.",every-godzilla-game-ever
Whyyougonnacry4,"3 November, 2023","I played the one on the Gamecube a bunch with my old neighbors. They had the portable battery, the intec screen, and four wave birds. Good times. ",every-godzilla-game-ever
DisasterArtist,"4 November, 2023",Man i feel bad for missing that Godzilla ps4. Now its a 200 dollar game on ebay lol. ,every-godzilla-game-ever
Rokk101,"5 November, 2023",It wasn't an officially licensed Godzilla game but there was an old C64 game by EOA called Mail Order Monsters that came out in 1985. It was a fantastic concept and an absolute blast. The cover of the box even had Godzilla on it for Pete's sake.,every-godzilla-game-ever
silo301,"4 November, 2023",My brothers and I had the one for the NES/Famicom. Taking me back with that one.,every-godzilla-game-ever
Super_pas,"4 November, 2023","Godzilla DAMM was great. Had it when I was a teenager, bought it back 2 years go, no regret, still a lot of fun.",every-godzilla-game-ever
Nastypope,"4 November, 2023",I got my mom to play the C64 Godzilla game and she loved it. 😂 ,every-godzilla-game-ever
DownLodablConspirc,"4 November, 2023",Godzilla is approaching the generator. The generator is losing power.,every-godzilla-game-ever
kasey84,"3 November, 2023",This game was seriously what made me buy a Gamecube. And I am a Nintendo apologist.,every-godzilla-game-ever
HokageNaruto82,"4 November, 2023","Like you've played them all.
Anyway, Gameboy, Dreamcast, SNES, Melee, Save The Earth, PS3/4.",every-godzilla-game-ever
EdgeNinja99,"5 November, 2023",Destroy all Monsters Melee was not an N64 game.,every-godzilla-game-ever
Darkseifer,"4 November, 2023",Godzilla: Monster of Monsters best of all time,every-godzilla-game-ever
Bilbro_Teabagger,"3 November, 2023","I still think bringing back Baal and calling the expansion ""Baal's Deep"" is the way forward, but I digress.",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
MacPooper,"3 November, 2023","""stunning sequel with near perfect endgame and progression design that makes it absolutely excruciating to put down.""
Remember IGN was Paid to lie about this. ",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
romeolea,"3 November, 2023","D4 Story was pretty good, but after that, it fell off heavily. I liked the necromancer but the pets were very weak. The way loot works is weird as well. None of it feels like it's meaningful. Also, the way the pacing works and the story makes it feel like world of warcraft. I think I'll pass on the...
See more",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
millipuss,"4 November, 2023","Eh, I think D4 is fun. It's not the best in the genre, though. That's still Grim Dawn...Or PoE, depending...
I hope it gets better, though. The 'endgame' is weak, we have no Paladin, and there just isn't enough variety yet. 
I know I will be upset if this expansion isn't on the same level as the D2 a...
See more",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
kasplat,"3 November, 2023",I already deleted the game and I'm not reinstalling.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
RealSimple,"3 November, 2023","Blizzard should just work on Diablo 5, there is no way they can fix the mess this game is. This expansion will be pointless and another disappointment. ",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
filmsdirector,"3 November, 2023",Still playing through the campaign. Really enjoying it so far.  Good to see more content on the way.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
MechRaziel,"3 November, 2023","I tried to like this game, I really, really did, but frankly, after getting my first character up there in level, it was super boring for me; too much of it feels like the same things over and over and over again, and the way they mishandled loot this time, I mean, my God man, it's looter ARPG, how...
See more",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
Recreational_Orange,"4 November, 2023",I really like Diablo IV and will get expansion but I dont have much time to do seasons. I hope we will be able to replay seasons once these finish.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
BabyGroot1,"4 November, 2023",I just sold the game. Diablo 2 was my favorite game growing up and I played for countless hours. I beat Diablo 4 then didn’t play it again. Maybe I just moved away from the genre.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
RoanWoasbi,"3 November, 2023","""Hatred"" is what players are expressing right now.  No expansion should be announced that we will need to pay for with the current state of the game.",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
MightyMunchkin553,"4 November, 2023","""Vessels of hatred"" sounds like a description of most of people who bought season passes.",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
TheLastNarnian,"3 November, 2023",We will be playing,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
theSkipper14,"4 November, 2023","Diablo (or maybe blizzard in general) feels like the nickelback of games. Clearly a lot of people play, but are almost too afraid to admit it. Meanwhile, if it’s not your cup of tea, which is perfectly reasonable, you feel compelled to denounce it as the worst thing ever. 
Like, the game is still go...
See more",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
GnomishViking,"3 November, 2023",Don’t care. 2023 has been stacked with awesome games. Diablo 4 was the only one I wish I hadn’t bought. ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
DongZhuo,"3 November, 2023",It broke my heart when the rumored suggest Blizzard threw away their plans for a 3rd person action RPG Diablo. Now we have the same outdated ARPG system that barely anyone plays in 2023.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
ParadoxalDream,"3 November, 2023",Wake me up when they get rid of online DRM.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
Blitheringidiot0529,"3 November, 2023",Will it make the game not be boring? ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
MetroidForYou,"3 November, 2023",I'll come back when trading uniques is allowed and the end game has a point. ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
SpicyMichael,"5 November, 2023","At least the focus is on manifest practical changes instead of idiotic and childish lore.  They leaned waaaaaayyyy too hard on that leading up to launch.  I've played the franchise for decades and could not possibly care less about any of the lore.  That's not why people are here, that's not what t...
See more",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
KevinSpacely98,"3 November, 2023",This just made me so fortified ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
UntoldLegend1,"3 November, 2023",So it's going to be a brand new never before seen class... so no paladin :'( Watch it's going to be some sort of beast tamer class ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
gamingdevil800,"3 November, 2023",I really just want a war with Heaven at this point to shake things up instead of redoing diablo 1 with mephisto. They've been teasing a conflict between Sanctuary and the Heavens since Diablo 3... ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
nindie-yo,"3 November, 2023","Huge 1st party Xbox title next year, keepem coming!",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
mehoff88,"3 November, 2023",Vessel of Bordem. ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
HouseWinsAlways,"3 November, 2023","It's a shame what they did to Diablo. Well, we still have D2 at least, to run for 356th time...",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
Mysttic,"3 November, 2023",Seems like an appropriate title name. ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
Cj87,"3 November, 2023",Prime Evils are eternal so we know the fate of mephisto and Baal and Diablo ,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
45banshee,"3 November, 2023","Damn well I guess Ill delete the game off my console until then. I have so many games taking up space simply cause im waiting for the DLC to drop, play it, then delete to free up space....but this isn't coming out till literally a year later ",diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
QuickityQuick,"3 November, 2023",The trailer is so boring... a bunch of jungle and a temple? Compare this trailer to any WoW expansion announcement and it's a 1/10.,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
MrBurnsReturns,"3 November, 2023",Already ?,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
FenrirZero,"3 November, 2023",Null,diablo-4s-first-expansion-will-be-called-vessel-of-hatred-blizzcon-2023
lord_vynos,"3 November, 2023","I feel like Blizzard, pretty much like Bethesda, is striving on its reputation alone these days. I had fun at the release of D4 but the game wasn't without faults and the first season almost felt like an insult. Back in the days, every Blizzard game was an event and I could play their games for yea...
See more",blizzcon-2023-everything-announced-and-revealed
DongZhuo,"3 November, 2023",YawnCon 2023. Same old games with pointless contents XD,blizzcon-2023-everything-announced-and-revealed
MrsDump511,"3 November, 2023","Why is a huge company like Microsoft/Blizzard having a kickstarter for a tabletop RPG…
Those who say “Because people pay” think about there mum while beating the meat. ",blizzcon-2023-everything-announced-and-revealed
gangstamario511,"3 November, 2023",So basically nothing.  Could have made the acquisition that much smoother if they only said “we’re just buying call of duty.”  Only thing of worth they got.,blizzcon-2023-everything-announced-and-revealed
Liar_84,"3 November, 2023","It was the most boring and disastrous blizzcon. Who are all these faceless sad people who came on stage? An hour and a half of talking about what no one is interested in. The audience was literally bored, and these ""successful managers"" literally begged for applause, pausing and looking unhappily i...
See more",blizzcon-2023-everything-announced-and-revealed
WildAttorney,"3 November, 2023","Come June, maybe we will see a Halo trailer where Master Chief is about to be killed by the Flood, and then, suddenly, out of nowhere, the Zerg come in and start taking out the Flood.  And while the Flood leave Master Chief to fight the Zerg, you see Master Chief, lying on the ground, battered, and...
See more",blizzcon-2023-everything-announced-and-revealed
floormat77,"3 November, 2023",warcraft VI or starcraft III otherwise not interested.,blizzcon-2023-everything-announced-and-revealed
mcmullen2,"3 November, 2023",RTS please,blizzcon-2023-everything-announced-and-revealed
HipHopHead911,"4 November, 2023",This only solidifies why the merger with Activison blizzard meant nothing to me cuz I don’t play any of these games. It won’t effect me at all. ,blizzcon-2023-everything-announced-and-revealed
FancyManOfCornwood,"3 November, 2023","Diablo Tabletop RPG Announced
I know this does not necessarily apply just because I'm an old fart, but you know you are an old fart when the tabletop game announcement is what gives you a nerdboner vs. the PC game.",blizzcon-2023-everything-announced-and-revealed
gjohn5806,"3 November, 2023","It is all very sad, WOW doing more frequent expansions with 2-3 zones versus a continent at a time is very telling.
What a weak, boring effort Microsoft/Activision have put into our favorite stories.",blizzcon-2023-everything-announced-and-revealed
AllenstergessBooth,"3 November, 2023","Getting duped by sexy WoW movie graphics, then you log in to see how crappy the game looks. FF 14 all the way.",blizzcon-2023-everything-announced-and-revealed
millipuss,"3 November, 2023","I'm sad the 'new' D4 class isn't the Paladin.
I hope it's at least essentially a paladin, though. We need a sword and shield and aura character in the game, IMO.
Shields are already there in game, but basically do nothing special for anyone.",blizzcon-2023-everything-announced-and-revealed
Irish_Hoodlum,"3 November, 2023","Never got into World of Warcraft, but Blizzard is still one of the all time greats.",blizzcon-2023-everything-announced-and-revealed
gewel_the_grateful,"4 November, 2023","We can only watch what will happen, of course hoping and communicating with the new owners. Maybe that this new shake up will bring around something that is needed in the industry. 
We can only express to them all what we want, as we pay for all of it. We all have more power than one may think.
:)",blizzcon-2023-everything-announced-and-revealed
Bootytreasure,"5 November, 2023","literally nobody plays overwatch anymore, in the beggining it was amazing and over time it just kept getting worse and worse. Overwatch 2 especially was an epic failure.  I feel like if they ported WOW to xbox it would open up and brand new player base and ultimately create a better overall WOW exp...
See more",blizzcon-2023-everything-announced-and-revealed
WildAttorney,"3 November, 2023","By the year's BlizzCon, Microsoft will likely have another publisher under its umbrella, so maybe they will announce the Warcraft/Far Cry crossover or the Diablo/Grand Theft Auto crossover we've all been wanting.  The possibilities are endless.",blizzcon-2023-everything-announced-and-revealed
miguelito99,"4 November, 2023","I honestly thought Metzen was about to tell us they were going to dramatically change retail WoW, a 'return to our roots' but they really didn't announce anything other than new expansions.",blizzcon-2023-everything-announced-and-revealed
Azmoden,"4 November, 2023",Never seen a crowd as dead as during the Hearthstone segments... That was painful to watch.,blizzcon-2023-everything-announced-and-revealed
A_ManAndHis_Games,"3 November, 2023",It was pretty much Mauga and the Diablo 4 expansion. Everything else is forgettable or is going to be a letdown later anyway (Well bigger then Mauga and Diblo 4).,blizzcon-2023-everything-announced-and-revealed
Jega,"4 November, 2023",The D4 expansion is just lol. I was thinking about going back when a new char gets released..... well its 1 year away. ,blizzcon-2023-everything-announced-and-revealed
Romstars,"4 November, 2023","This company was not worth $69 billion.
Microsoft makes another terrible acquisition.",blizzcon-2023-everything-announced-and-revealed
Gene_Takevic,"4 November, 2023","Seeing Chris Metzen’s name reminded me of Metzen the Reindeer and Winter Veil. I loved Christmas in Wow.
Excuse while I go wallow in nostalgia.",blizzcon-2023-everything-announced-and-revealed
SirCetega,"3 November, 2023","Phil Spencer: Hey gang, just here to remind everyone we own all of this now so when you think of Activision-Blizzard think of Microsoft and Xbox! Now onto the service driven content announcements for games we want to keep playing forever and ever. ",blizzcon-2023-everything-announced-and-revealed
Dewbah22,"4 November, 2023", I like all the changes they are making to Retail WoW I just don't think I can get back into it. I played through Cata and I think at this point I more prefer to hear about what is going on vs actually playing through it. ,blizzcon-2023-everything-announced-and-revealed
YarrCaptainJuan,"4 November, 2023","Hmm Diablo board game I’m very curious about. 
The Elder Scrolls Board Game from Chip Theory is looking awesome so far. ",blizzcon-2023-everything-announced-and-revealed
LividMichael,"3 November, 2023","It’s the “Worldsoul” saga, not “Wondersoul”, good lord it’s amateur to make the same typo everywhere throughout this article and not actually research what you’re writing about. ",blizzcon-2023-everything-announced-and-revealed
WrathofGuldan,"3 November, 2023","Tired of this shit company. The golden days were over the moment it was sold to Activision. World of Warcraft which I played for 15 years will never come close to the number of users for the first 3 expansions. They destroyed their own player base with classic servers. True idiots, but hey anything...
See more",blizzcon-2023-everything-announced-and-revealed
Gesph,"3 November, 2023","So more expansions for the decrepit WoW with the horrible engine and graphics, and one expansions for the dead D4 that doesn't come out until the end of next year.
Lol",blizzcon-2023-everything-announced-and-revealed
Turulo,"5 November, 2023",Wow so much butthurt around. Go away Sony fanboys there's nothing for you here.,blizzcon-2023-everything-announced-and-revealed
RE2_Apocalypse,"3 November, 2023","No one, I repeat Blizzard, no one wants the Cataclysm Classic /smfh",blizzcon-2023-everything-announced-and-revealed
