Author,Timestamp,Comment,Article
zilego,"20 March, 2023","Ground Zeroes could be beat in 5 minutes. It was so absurdly short that I don't think it's something to be proud of. It was a $40 demo, and more of a con than not, taking advantage of the hype to get one over on buyers. I love the MGS franchise but that game was just wrong.",metal-gear-solid-ground-zeroes-was-meant-to-be-an-experiment-for-episodic-format
wuzzgoodhommy,"20 March, 2023",MGS:V almost completely put me off to the whole franchise. ,metal-gear-solid-ground-zeroes-was-meant-to-be-an-experiment-for-episodic-format
MrsDump511,"20 March, 2023","MGV was a huge disappointment for me. Making it open world was pointless and the game not having a ending was blatantly terrible. 
I'm still wonder how this game got 10/10s everywhere.",metal-gear-solid-ground-zeroes-was-meant-to-be-an-experiment-for-episodic-format
Ren_Amamiya,"20 March, 2023","I would love to see an anime series of Resident Evil! The CGI movies are cool, but I’d like to see an adaptation of the games over a 12 episode format done by MAPPA - their animations are too slick! This anime short was so endearing - I’d happily take a 12 episode 6 min short SoL of RE4 :)",resident-evil-4-anime-trailer-merry-look-at-horror-remake
AntiBeyonder,"20 March, 2023","WMT are the best. Everyone needs to see; Anne of Green Gables, Romeo and The Black Brothers, Marco, 3000 leagues in search for Mother, Les Miserables, The Swiss Family Robinson, My Daddy Long Legs and similar to WMT like Remi, the Nobody's Boy, Treasure Island, Candy Candy etc.",resident-evil-4-anime-trailer-merry-look-at-horror-remake
Bulgingsnake,"20 March, 2023","I'm pretty sure that was the greatest advertising known to man. It was light, yet substantial.",resident-evil-4-anime-trailer-merry-look-at-horror-remake
Keji|Goto,"20 March, 2023",(Leon doesn't understand),resident-evil-4-anime-trailer-merry-look-at-horror-remake
AzEs830710,"20 March, 2023",They did the puppet show for Village didn't they? I love this stuff!,resident-evil-4-anime-trailer-merry-look-at-horror-remake
GoroMajima80,"20 March, 2023","This is the remake we all really want… this is amazing, haha!",resident-evil-4-anime-trailer-merry-look-at-horror-remake
ScaryCristo,"20 March, 2023",Very Kawai indeed.,resident-evil-4-anime-trailer-merry-look-at-horror-remake
ANUBISZER0,"20 March, 2023",The Resident Evil 4 storybook for kids. 😂,resident-evil-4-anime-trailer-merry-look-at-horror-remake
TheMusicMan1012,"20 March, 2023","Where's that beyonder guy, he loves this stuff.",resident-evil-4-anime-trailer-merry-look-at-horror-remake
mikeyhavik815,"20 March, 2023",Shocked at how much I enjoyed this game when I got it around Christmas at the (already) steep discount. Wound up being a platinum for me and I only have like 6,sonic-frontiers-sights-sounds-and-speed-update-adds-challenge-modes-and-more-this-week
KCCrash,"20 March, 2023","Not the kind of update I was hoping for, but seems like they have more on the way",sonic-frontiers-sights-sounds-and-speed-update-adds-challenge-modes-and-more-this-week
MasterChief3624,"20 March, 2023","I think I remember reading this is all free, which is so cool! ",sonic-frontiers-sights-sounds-and-speed-update-adds-challenge-modes-and-more-this-week
JonathonPatches9,"18 March, 2023",Sometimes people can be pretty cool and do amazing things.,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
Prock7,"18 March, 2023","Great actor, amazing family man, and wonderful human being. I’ve loved him on Fringe, Horizon, The Wire, and more. In Destiny he brought weight to the role and is beloved by the community. RIP. ",destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
Deejayspeed,"18 March, 2023","Go with the light, Vanguard Champion.  We have followed your guidance and example. For that, our lives are forever enriched. We may see you again in the next life, Commander. ",destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
MrJihad,"18 March, 2023",My fireteam and I paid our respects in the tower earlier today. I can never thank Lance enough for his contributions to Destiny and Horizon.,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
SevStannis,"18 March, 2023",great sign of respect from the community. R.I.P. Lance Riddick. ,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
severus513,"19 March, 2023",Not surprising at all.  The Destiny community is great.  RIP to a very talented person who passed too soon,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
keytarhero,"18 March, 2023","Very sad, gone way too soon",destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
shocknfunk,"18 March, 2023",Still rad to see he was also one of the few actors actually in on the joke when he came on Eric Andre Show. ,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
JwLaf,"18 March, 2023",Another unexpected death of a relatively young guy.,destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
nindie-yo,"18 March, 2023","I love this, what a great community 🫡 ",destiny-2-players-are-gathering-in-the-tower-to-honor-lance-reddick
lord_vynos,"17 March, 2023","I wish the people new to the concept of betas would understand the point and importance of stress-testing servers and beta testing as a whole. I've had the chance to test many games since the early 2000s, and this is what it is. You get a chance to try an early version of the game but server proble...
See more",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
Dunker,"17 March, 2023","Game is sooooo good. Login queues were long, but it was pretty clear that this will be a stress test. Only had one issue that prevented me from entering a new zone towards the main quest goal, rubberbanding me back. Hope that is fixed tomorrow with a server restart or so.",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
Wonker93,"17 March, 2023","Took me 45 minutes it get in. Played for about 3 1/2 and got disconnected from the server. 
No biggie, I expected issues. 
What I’ve been able to play so far has been amazing. ",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
hiro-K3,"17 March, 2023",Getting into the actual game is a mini-game on it's own.  Excellent idea!,diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
SmittySupreme,"17 March, 2023","I’ll be real… it was better than I expected. I’m on ps5, first session had a 40 min queue, pretty laggy but manageable. Just played a bit ago, took 6 min and was smooth for the most part. 

Hoping as many people as possible play so it’ll be launch ready, or at least as close as it can it. ",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
hiro-K3,"17 March, 2023",Hmmm this is very unusual for a Beta event.  I hope everyone who pre ordered writes letters or sends faxes.,diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
TheOfficialTruth420,"17 March, 2023","Of course more games are getting errors now that MS is in line to buy Activision/Blizzard. All my warnings (lay offs, terrible patches like outer worlds got, ruining games and the industry) are coming true. ",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
gentry1,"18 March, 2023","Was able to join fairly quickly this evening, within a few minutes.  tweaked graphics to highest, DLSS to quality and matched both fps settings to my screen refresh (60).  Smooth as butter, playing 4K.  The only issues I have are lag in cutscenes (not all the time) and load screens are just frozen....
See more",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
iSupermanCKi,"18 March, 2023",It only took me 18 minutes to get in last night. I joined the queue and grabbed a quick snack. Game seems great so far.,diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
Dunker,"18 March, 2023","Played a few hours just now and there was almost no login queue anymore, <1 minute.
Some zones still seem to have some contention though, when you enter a zone and bounce back relogging helped.  
Absolutely love this game so far, the cutscenes are so good and there’s plenty of build variety. That’s a...
See more",diablo-4-beta-players-are-experiencing-long-wait-times-and-server-issues
Johnsce,"17 March, 2023","I bought it for $1.99 on the play station store during a sale. It’s $10 now. Nothing about this game is worth more than $5. It has 10 minutes of playability. 

The movie is great. A must watch for anyone who is a fan of action/comedy movies. Also 1980s & 1990s action movies. Love how they mock pretty...See more",kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
SupermanPrime2099,"19 March, 2023","Kung Fury is awesome fun as a movie this game surely rocks ! I loved the whole story hero of diff dimensions and time lines crossover stuff it's insane and done so over the top you cannot help but be impressed with what the film did.
Ign th videos have 15s ads making it impossible to view any story ...
See more",kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
BloodborneOrigins,"18 March, 2023",Such a great game and challenging enough to swap between friends on a night in. ,kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
Wolverine1982,"18 March, 2023","If only the Arcade Paradise DLC had the Ultimate Edition, I'd buy that one.",kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
Thribs,"17 March, 2023",The song was the best part of this mad project. :),kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
ilyashpota,"17 March, 2023",Where is Kung Fury - the feature lenght film? Its been 8 years. The director guy has not made anything since then,kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
Wolverine1982,"17 March, 2023","You mostly just stand there though, it's not a proper beat em up.",kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
Thor40000,"22 March, 2023","The movie was such a waste of money. Doing stupid shit,while constantly winking at the audience at how stupid everything is,is boring asf. When you take a stupid concept serious as all hell, your humor is derived from that.",kung-fury-street-rage-developer-interview-embrace-the-absurd-with-a-unique-beat-em-up
A42OB,"17 March, 2023","IGN: Much better than last year's game! 
Also IGN: gives it the same score as the last game
This is a perfect example why the decimal system needs to return, even if it's just a half point. ",wwe-2k23-review
Gamertaps,"17 March, 2023","It's intolerable that you run out of invisible stamina after running around the ring twice. These are wrestlers, not lung cancer patients. 
And the grappling system is complicated not simplified. The only thing simple is now you can beat your opponent JUST using strike attacks. AKA mashing the X but...
See more",wwe-2k23-review
AngryYub,"20 March, 2023","I want a WWE Allstars 2, I enjoyed the more arcade style.",wwe-2k23-review
OneOfTheseDaysYoureGonnaWakeUpInAComa108,"17 March, 2023","Definitely an improvement for me thus far. Rumbles work fine this time around, lagginess isn't as bad, and no blue screen glitch as of yet.  
I just know it won't last long with the routinely timed updates. When they try to fix one thing, 100 other things break in their stead. 
How come you don't rep...
See more",wwe-2k23-review
JohnMarstons_used_toothbrush,"17 March, 2023","If its better than last years game, why is it the same score?...",wwe-2k23-review
KC_Delta_Returns,"17 March, 2023","Game is legit. I kinda liked last year's version but I would long for 2k19.2k23 however is legit. Wargames is fun as hell. I thought it would be glitchy and whatnot but it isn't.  It is kinda amazing really how it feels like a wargames match. The advantage and beating the heat out of xpac. The disa...
See more",wwe-2k23-review
Striferas,"17 March, 2023","IGN Fix your preview image and banner!! FFS!!
 Its just a blank .jpg. ",wwe-2k23-review
ProfessorOfGaming,"18 March, 2023","Just remaster no mercy. Same roster, same music, same attitude and violence. 
just give the fans what they want. No mercy remaster would, guaranteed, sell more than any wwe game over the last decade or more… maybe combined. it would be a game of the year contender and sell more than they could imagi...
See more",wwe-2k23-review
Cikatriz_ESP,"17 March, 2023","John Cena is clearly visible, the hand waving thing has always been very confusing to me. ",wwe-2k23-review
Imperialist,"20 March, 2023","Tbh im actually surprised that annual sports games are still a thing. Id think they'd have hopped on the true live-service bandwagon by releasing one game every 5 years and cash-shopping it to pieces, adding battle passes etc...maybe i shouldnt say it too loud. ",wwe-2k23-review
WildAttorney,"17 March, 2023",I never cared where Waldo was and I don't care where Xur is.,destiny-2-where-is-xur-today-location-and-exotic-items-for-march-17-21
Xdlanmd,"17 March, 2023",Might have to pick up the IKELOS_SMG_V1.0.3. Took a break from the game whenever it entered the loot pool. Always wanted it too,destiny-2-where-is-xur-today-location-and-exotic-items-for-march-17-21
nyne11tyme,"17 March, 2023","Actually excited for this. SE is a weird company but outside FF13 and FF15 they have been treating that IP well. 13 was fine I guess. Beautiful game and a great soundtrack. Combat was fine but I just got tired of walking down endless hallways. Had too much burnout to even try the sequels. 15 was ju...
See more",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
94teglsatmsc,"17 March, 2023","That's plenty of time, honestly wish it was shorter.  I'd rather single player games be a 15-20 hour experience that I don't mind replaying.  Past 35 hours or so I have no desire to replay games for the most part.  This is why I struggle to replay The Witcher 3 or Red Dead 2, which are fantastic ga...
See more",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
wreckfromtech,"17 March, 2023","I don’t know when it happened, but I get way more excited for 10 hour games than I do for 80 hour games now. Love the FF series though.",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
AceJakk,"17 March, 2023","I really hope this is a return to form for the franchise.  XV had moments that seemed like it would get to greatness, but always stopped short.",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
CrazyCrazyNights,"17 March, 2023",Way more hyped for this than Spider-Man 2 or Starfield. ,final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
YOURStheSecret,"17 March, 2023",I loved 15. Hated it in the beginning but the somber ending made me love it. I have high hopes for this one,final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
McGarnicle,"17 March, 2023",I’ll have to take at least a 1/2 day off from IGN if I’m going to 100% this game,final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
shoeflavored1313,"17 March, 2023","This looks like an even worse version of 15. All action, basically 1 playable character. Wheres the RPG? Wheres the jobs and specialists? This looks like a ton of CG movies, voice acting, and otherwise on rails spectacle that will probably make a fantastic movie and a passable game. This looks like...
See more",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
Varimothras,"17 March, 2023",That looks like PS6's CoD,final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
vicsrealmsA,"17 March, 2023","Steam sale wait-and-see for me. Wasn't thrilled with what I watched from 15, and haven't really been happy with Final Fantasy since 13's complete mess. Squeeniz isn't exactly on my must buy list like it used to be.",final-fantasy-16s-story-takes-35-hours-to-complete-70-80-to-do-everything
millipuss,"17 March, 2023","""Anti Vegan""
haha. Nope, it's just not ""pro-vegan""
Fast food places have done promos like this forever, too.
There's nothing (AFAIK) stopping any vegan restaurants from reaching out to Acti-Blizz and asking if they could do it too.",people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Bomberman135,"17 March, 2023","Wow, you can get a beta code just from ordering a chicken sandwich? Lol.
That's actually a pretty good deal though when the alternative was to give Blizzard $70 up front with a pre-order. Sure, you could just cancel it then but I'd take the chicken sandwich option either way. ",people-are-freaking-out-about-kfcs-diablo-4-beta-codes
LordKri,"17 March, 2023",The idea of vegan Diablo fans makes me laugh.,people-are-freaking-out-about-kfcs-diablo-4-beta-codes
ihasproskill,"17 March, 2023",A couple of vegans on Twitter isn't rly a backlash,people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Narius_Jaden,"17 March, 2023","xD oh MY DEAR LORD. Idc if you're vegan or not but stop assuming a company is ANTI VEGAN because they have an avenue to reach their beta through KFC. I get it. You don't eat meat. That does not mean everyone who eats meat or advertises eating meat hates you. Some of them do, i'm sure, but it's not ...
See more",people-are-freaking-out-about-kfcs-diablo-4-beta-codes
jmarcroyal,"17 March, 2023",Is there anything worse than a vocal vegan??,people-are-freaking-out-about-kfcs-diablo-4-beta-codes
agyleleprakon,"17 March, 2023","Mmmmm meat.  My Double Down was delicious, more food than I expected though... had to throw half away.  🤷‍♂️",people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Crackich,"17 March, 2023",This is an early beta for pre-orders. The open beta starts on the 24th. Everybody can get on the 24th.,people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Bozzwick,"17 March, 2023",PSA: You can get literally any chicken sandwich… you don’t have to subject yourself to a double down.,people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Jasko23,"17 March, 2023","Played Beta for roughly 30 mins today, then got kicked out, because of some server error. Now I have to wait for like 2h to get back in.
I guess next week's Beta will be a bloodbath for their servers... 😂",people-are-freaking-out-about-kfcs-diablo-4-beta-codes
Adenyne,"17 March, 2023","That's too bad the new Shazam didn't live up to the first film. And while the new John Wick sounds great, I've got some Wick burnout after the last two films and Hotel Artemis also not being as good as Keanu's first outing. I've probably seen other films multiple times in theater, but the one that ...
See more",ign-uk-podcast-688-what-is-the-best-shape-of-doughnut
MaverickPerry,"17 March, 2023",Just goes to show what I’ve been telling everyone for decades: The GameCube and it’s library is thoroughly underrated. So glad we’re getting all of these remakes and remasters all these years later. 👍🏻,resident-evil-4-remake-review
boxtrevor,"17 March, 2023","For me, nothing eclipses the experience of the original Resident Evil. I remember being eleven, and, on a lark, renting this Playstation game from Blockbuster that featured a grimacing shotgun wielding man fleeing from a large spider on the cover. I had passed it by many times, but, for whatever re...
See more",resident-evil-4-remake-review
AntiBeyonder,"17 March, 2023","I didn't get the appeal of RE4 (it's not even the best RE). It was alright, but Dead Space was a much better horror/ action game.",resident-evil-4-remake-review
BurntOutGamingGod,"17 March, 2023",I’m not surprised at all. Re4 is one of the best games ever made. If this remake is just that but better it deserves a 10. Well done Capcom!,resident-evil-4-remake-review
Assburgers,"20 March, 2023","Loved the original a lot. Good times as a teenager, but I still maintain that RE2 was the best entry in the series. RE4 is a close second ",resident-evil-4-remake-review
bigfaw69,"17 March, 2023","honestly after playing the demo they should have held off remaking this and done code Veronica first...
Code Veronica needs this remake treatment more than any other resident evil. I can't tell you how many different versions of resident evil 4 I've played thru already. Last time I played Veronica w...See more",resident-evil-4-remake-review
Keji|Goto,"17 March, 2023","The only thing that would make this better is if it included Wiimote aiming.
Say what you will about the Wii but my favorite version of Resident Evil 4 is the Wii version because the controls worked so well. 
Come on PC modding community, make it happen.",resident-evil-4-remake-review
BladeOfBlue,"17 March, 2023",2023: The year Gamecube-era remakes happily dominated my time,resident-evil-4-remake-review
Presise,"17 March, 2023","This will be the new thing for developers to cut cost and make money.
  Remake an old game with updated graphics and controls and resell it as new.  If was a 10 fifteen years ago, nostalgia alone will keep it above an 8 today.",resident-evil-4-remake-review
Dunker,"17 March, 2023","Great review, especially the first paragraph. Was a pleasure to read.
And nice that the embargo ended a week early. Can't wait for next week.
But one question, I've never played the original. Does this have a nemesis type enemy too? God I hated those in the previous games.",resident-evil-4-remake-review
Dunker,"17 March, 2023","Free to play on mobile, what could possibly go wrong.",persona-5-the-phantom-x-announced-for-ios-and-android
TrashManIGN,"17 March, 2023","Persona 5 has been milked to death, but for some reason, I'm still hooked. Here's hoping Persona 6 is at least mid-way through development, though.",persona-5-the-phantom-x-announced-for-ios-and-android
evilcow211,"17 March, 2023","I have such little confidence In these games, but I really want it to be good. It still has the amazing art style, but it really needs a good story, which is rare in these mobile games. 
I’m glad they focus on new characters though, would hate for them to do a kingdom hearts type thing and have nece...See more",persona-5-the-phantom-x-announced-for-ios-and-android
Tryumpf,"17 March, 2023","If it wasn't lucrative they wouldn't bother but mobile makes bank sadly.
Rarely if ever is it worth checking
I was waiting for the gta mobile remaster it looks like they axed that plan. I never played the current mobile versions.",persona-5-the-phantom-x-announced-for-ios-and-android
loak3d,"17 March, 2023","i tried to get into p5, really enjoyed the jrpg combat, but there was just far too much dialogue and the audio quality is piSSSSSSS poor imo with every single SSSSS enphasSSSizzed... Far too much hissing for far too much dialogue.",persona-5-the-phantom-x-announced-for-ios-and-android
Simonc1138,"17 March, 2023",Is this meant to come to North America? This feels like a re-skin for the Chinese market. ,persona-5-the-phantom-x-announced-for-ios-and-android
Darthwolf,"17 March, 2023","yeah no f2p is an instant turn off.....the way Atlus nickle and dimes you, I can only imagine the sheer amount of stuff that will be behind a pay wall",persona-5-the-phantom-x-announced-for-ios-and-android
P3FESP4GP5R,"17 March, 2023","Typical redundant announcement style by ATLUS. It is time to move on from Persona 5 now and focus on the 6th installment. Or even better than a mobile P5 sequel...a Persona 3 Remake. I would be more excited for this game if it was the same characters, but moreso if it was a console game.",persona-5-the-phantom-x-announced-for-ios-and-android
missilemonkey,"18 March, 2023","Every big franchise seems to get some mobile title to milk whatever good will fans have towards it.
It's like rockstars and STDs...",persona-5-the-phantom-x-announced-for-ios-and-android
gamerc369,"17 March, 2023","Tell me, does the in-out-in-out-then-in-out-again structure of that first duengon continues in the latter ones? That sh!t is keeping me from pick up my save on the Swtich again no matter how much praise you lot showered on this game. ",persona-5-the-phantom-x-announced-for-ios-and-android
Camalama,"16 March, 2023","""This applies for 'big titles' like God of War and Superman(sic). There has never been evidence that exclusivity of one single franchise can drive console sales.""
Two Spiderman games and two GoW games came to PS4 in it's lifetime, none was the best selling game the year it came out. Ten CoD games ha...
See more",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
Keji|Goto,"16 March, 2023","The same company that is hoping to use Starfield to drive Xbox sales and GamePass subscriptions wants you to believe that they know there's no one single video game franchise that will drive console sales...
So according to Microsoft no one looks at a console exclusive and thinks ""yup I need to get ...
See more",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
Wayne64,"16 March, 2023","I mean the funny thing about referencing Spider-Man at all, is that wasn't Microsoft presented the opportunity first? As in they could have had their own exclusive opportunity that didn't require M&A, but completely passed on it.",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
GeneralChaos,"17 March, 2023","I like how they argue out of one side that they won't make CoD exclusive but then also say exclusivity of one franchise doesn't drive console sales.
""We're not going to make it exclusive but here's what will happen when we do"".",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
TheOfficialTruth420,"16 March, 2023",Microsofts legal team was confused? They dont know what they are talking about?,playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
Dickey_Moe82,"16 March, 2023",The X-hens are out clucking I see. Any article to have an opportunity to damage control the deal is always satisfying in the hen house. Cluck cluck gamepass cluck. ,playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
spman345,"16 March, 2023","Thank you, Spider-Man!",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
Runschtime,"16 March, 2023","I've recently been informed that Demons Souls lifetime sales of 1.4M are enough to place it in the top 5 best selling PS5 games since launch.
I'm actually worried about Sony now, maybe this deal will break them.",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
sirgenius3,"16 March, 2023","This applies for 'big titles' like God of War and Superman. There has never been evidence that exclusivity of one single franchise can drive console sales.
Tell that to Pokemon or Zelda, or heck Wii Sports. Nintendo certainly wouldn't exist if not for exclusives. Personally I bought my first PSX spe...
See more",playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
Wheel,"16 March, 2023",Not a great example. That IP was offered to MS by Marvel during the 360 era and they said no.,playstation-superman-game-reference-in-activision-blizzard-case-sparks-confusion
gman7777,"16 March, 2023","Honestly after playing the game I think this reviewer isn’t taking it for what it is . This is a on rails arcade type shooter and a really good one at that . Not sure it ever really needed much of a story , or other gimmicks . It’s a modern day VR house of the dead ! If you want to shoot monsters a...See more",the-dark-pictures-switchback-vr-review
Gamer_By_Proxy,"16 March, 2023","I'm starting to wonder how much Sony helped Supermassive with Until Dawn and Until Dawn Rush of Blood. Seems like everything this dev has done since then, whether it was flat screen or VR hasn't lived up to or surpassed those.",the-dark-pictures-switchback-vr-review
Kenkuma,"16 March, 2023",Even with a 6 it'll still be one of the first games I get when I get a PSVR2. Rush of Blood was awesome and this seems more of that. ,the-dark-pictures-switchback-vr-review
WhySoFaded,"16 March, 2023","I pre-ordered this the day before it came out.  I didn't care as long as it was more of the same with some new tricks since Rush of Blood. 

And it sounds like it's just that...  Can't wait to play through it!",the-dark-pictures-switchback-vr-review
FortescueHaljournon,"16 March, 2023","Such a disappointment...
I loved Rush Of Blood on PSVR1, and while this is definitely 'more of the same', I guess I was hoping for somewhat of an improvement. With the poor graphics, this really feels like it was made for PSVR1 (without a direct comparison, they feel even worse to me), and for me at...
See more",the-dark-pictures-switchback-vr-review
C_Otter_M,"16 March, 2023",Rush of Blood was such a fun party game on the original VR and to date one of the only games my spouse will play. Preordered this one and so far it’s exactly what I want… rush of blood with better graphics and controllers!,the-dark-pictures-switchback-vr-review
Gamer_By_Proxy,"16 March, 2023",Rush of Blood scoring a 6 is what's outrageous. imo it should have been more like an 8 with this one more around 7. ,the-dark-pictures-switchback-vr-review
jpbas,"16 March, 2023","Picky picky picky man. If players liked Rush of Blood, they’ll like Switchback. Maybe even more. The themes from the series are well used and the eye tracking was a nice add. It’s a $40 game so idk what more the reviewer expected",the-dark-pictures-switchback-vr-review
EaglesVols91,"16 March, 2023",I still bought it and very much looking forward to playing ,the-dark-pictures-switchback-vr-review
Irish_Hoodlum,"19 March, 2023","There are a ton of better rail/wave shooters out there on VR, and for way less. $40 is pretty much of a gouge here. $9.99-$14.99 would be a much more appropriate price, maybe $20 if their were not already better options out there at that price point.  Still looks okay/mediocre though as the score s...
See more",the-dark-pictures-switchback-vr-review
FAIL_TR0LL,"16 March, 2023","Twitch is ready to move out, make bad decisions, and get bailed out by the government.",twitch-ceo-emmett-shear-is-stepping-down-after-16-years
gamingdevil800,"16 March, 2023",What has even been doing for the last 16 years? It's not even a gaming streaming site anymore,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
COREY_YYY,"16 March, 2023","twitch was great but the past year its just been annoying.. they essentially force you to buy twitch turbo to remove ads. the ads are so intrusive and ruin the streams. i am surprised streamers have not stood up in outrage because its going to negatively effect them
you go to a stream and 10mins int...
See more",twitch-ceo-emmett-shear-is-stepping-down-after-16-years
Chantallen,"16 March, 2023",Nice to see resignations just due to life as opposed to some underlying controversy. Wish the dude well on any future endeavors.,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
DongZhuo,"16 March, 2023",He turned it into an ethot safe haven when most of its audience are legit kids. Really shameful company.,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
wingweaver84,"17 March, 2023","Despite comments here,there are still plenty of people who stream games on the platform. ",twitch-ceo-emmett-shear-is-stepping-down-after-16-years
SenturyGames,"16 March, 2023",I'm sure he's made absolute bank. Time to move on and raise a family. I'd do the same thing.,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
HilariousButDoubtful,"16 March, 2023",Assume the position,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
stylson,"16 March, 2023",Always amusing when there's a Twitch or streaming-related article on IGN to read comments from a bunch of people who have no concept of what it actually is. At least y'all are consistent.,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
x46andTwo,"16 March, 2023",It's mostly a softcore pron site for simps though now.,twitch-ceo-emmett-shear-is-stepping-down-after-16-years
RealFrowns,"16 March, 2023",I recently played through it on Game Pass and was surprised by how much I enjoyed it.,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
revjew,"16 March, 2023",I enjoyed FC5 quite a bit when it came out. I'm surprised so many people think it's a lesser offering.,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
Oooowieee,"16 March, 2023","I had a blast with FC5. For whatever reason, I put FC6 down very quickly. Just wasnt having fun with it.
Apparently FC7 is going to be on Snowdrop. That could be awesome.",far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
cbhaga01,"16 March, 2023",Good. Now do Wildlands.,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
Warghoul1971,"16 March, 2023",This is great news! Time to uninstall FC6 and reinstall this. Loved Hope County. One of my favourite FPS.,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
Kenkuma,"16 March, 2023",Call me old fashioned but upgrading a game to 60fps is in no way next gen. ,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
ParadoxalDream,"16 March, 2023","I don't understand the hate this game gets, to me it was better than FC4.
I still haven't touched FC6, I think I have FC fatigue at this point...",far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
EclipsedOsiris,"16 March, 2023",I consider FC3 forward its own separate universe/formula and 5 was definitely my favorite of the newer games post 3. (Instincts Predator and 2 are also awesome). ,far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
JonathonPatches9,"17 March, 2023","Finally. A game I played and beat years ago can now be enjoyed in 60 fps by me… probably never. Good game, not worth a replay for 60fps.",far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
loak3d,"16 March, 2023","I recently played this on gamepass and it had FPS boost to 60, but i guess it's nice they natively support it now? whatever, ubisoft just tryn to get a win, any win will do for them at this point.",far-cry-5-gets-60fps-patch-on-xbox-and-ps5-to-celebrate-5th-anniversary
