Author,Timestamp,Comment,Article
Whyyougonnacry4,"22 February, 2023",They haven't definitively said it but this is definitely going to be the full game experience. RE7 and RE8 are already available to play start to finish with no compromises in VR. This will be no different. ,resident-evil-4-remakes-vr-mode-will-be-free-dlc
killthefanboys,"23 February, 2023",This is what will make me buy the new VR. 7 was amazing. One of the scariest VR games ever made. ,resident-evil-4-remakes-vr-mode-will-be-free-dlc
TheSlurrinSalarian,"22 February, 2023",With preorder numbers not hitting the mark I wonder if Ill just be able to walk into a store and find one in a week or two.. Im tempted but not enough to order one.. but if Im walkin through best buy and see one sitting there Id see myself probably grabbing it..,resident-evil-4-remakes-vr-mode-will-be-free-dlc
DarthCariss,"23 February, 2023","I'm still sad the RE engine games seem to only have VR on playstation for some reason. I know there are some mods out there for the PC games, but official support would be nice.",resident-evil-4-remakes-vr-mode-will-be-free-dlc
skrullKME,"21 February, 2023","PS4? they are not playing those games on PS4, be serious lol.",evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
Whyyougonnacry4,"21 February, 2023",Marvel returning will bring in more interest. As broken as that game is its fun and entertaining to watch. The sequel however was not so great. ,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
Darth_Nater307,"21 February, 2023",WHEN’S MAHVEL?!?!?!… Now. Now’s Mahvel.,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
digita1_brook1yn,"22 February, 2023",damn. UMvC3 still going strong all these years later. Guess a lot of that credit should go to tournament organizers like TNS that continue to have weekly online tournaments for it.,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
CollusionWorks,"22 February, 2023","Its going to be a sad affair if they're still relying on PS4s to run those tournaments. I get it, they're professionals and they will learn to fight on DK bongos if the prize pool is high enough but they should at least be running the games on PS5s. 
Capcom Cup was run on PC and that went perfect. I...
See more",evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
halfhoff07,"21 February, 2023",replace MK11 with MKX and you got a good lineup ,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
sonic-429,"22 February, 2023",No Marvel vs. Capcom Infinite or Street Fighter X Tekken? ,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
PocketLoot,"22 February, 2023",I didnt know SF6 was releasing on PS4. You mean they could have made it look like this the whole time?!,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
Blanco8x8,"21 February, 2023",Super Smash Con > EVO,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
SupermanPrime2099,"22 February, 2023",It's Ultimate Mahvelll 3 baby.. Excelsior!!!!,evo-2023-lineup-announced-ultimate-marvel-vs-capcom-3-returns-street-fighter-6-debuts
94teglsatmsc,"21 February, 2023","Eh, everything they've shown so far has been more of the same.  I hope it's great as I loved the first one but really the only mistakes that need to be fixed at release are bugs and performance.",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
LufcMOT,"22 February, 2023","Recently played the first one and as everyone seems to have the exact same list of issues it would of been a huge surprise if they hadn’t addressed them - still don’t get excited by cosmetics though, should of come up with something different to find. Very much looking forward to release and hoping...
See more",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
monkyby87,"22 February, 2023","Backtracking is almost always a pain in games, but especially games like the first one where the level design can be confusing and your routes aren’t always clear. I actually felt that way about Metroid Prime. ",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
SunsetGrind,"22 February, 2023","Cal's lightsaber is just perfection. Perfect balance of visual appeal and practicality/ergonomics. I bought a Proffie replica of Anakin's Graflex lightsaber and while it is SO cool and iconic, it's terrible to wield. Cal's on the other has been perfect.",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
AHarmlessTroll,"21 February, 2023",I like Respawn. I liked Fallen Order. I like this.,star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
Dunker,"21 February, 2023","This was a pleasure to read, one for the world that respawn seems to have created and two for the great writing that made this world come to live in text. Really looking forward to this. ",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
ILikeYourFace,"21 February, 2023","Yeah, this just looks like more of the same...But like, I could use more of the same this time...",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
HouseWinsAlways,"22 February, 2023","Exactly!
Backtracking was tiresome chore repelling any thoughts of replayability!",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
MaattF,"22 February, 2023","I hated the map screen, the back tracking, the respawning enemies and couldn't follow the story. Is this what makes a Soulslike game? I was hoping for a more akin to a 3rd person action adventure with light sabres and force powers. 
I can see why people liked the first game, is it just the wrong sty...
See more",star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
Mikey_Like1,"22 February, 2023",I'm already excited that the costumes don't only consist of a Poncho... so it's already a step up in that regard ,star-wars-jedi-survivor-exclusive-hands-on-preview-ign-first
RustyToolBox,"21 February, 2023","If you are not good enough to compete in PvP, then stick to campaign, rather than resort to using cheats. Don't ruin other players' experience over your own selfishness.",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
GeneralChaos,"21 February, 2023","""Bungie and their counsel apparently believe the more s**t you throw at the wall, the greater the possibility of something sticking with the court, no matter how ridiculous or absurd it is in the real world.""
AimJunkies after verdict:",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
captionlite,"21 February, 2023","Good, I have no sympathy for cheaters or the creators of the tools.",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
JonSnowJr,"21 February, 2023",Bungie should incorporate their aimbots? Really?!!! So they would have to pay you? These people are cheaters. They don’t get to decide how the game is made.,destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
CthulhuChile666,"21 February, 2023","Apparently throwing Sh!t at the wall is worth millions of dollars in damages. What I don't get is the pirate/hacker mentality that stealing or cheating against a corporation makes them some kind of Robin Hood.  Robin Hood fed people against an oppressive regime.  These guys feed themselves against ...
See more",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
Arel203,"22 February, 2023","This is an enormous victory for PC gaming. I don't play destiny anymore and was never really into the games but I have such a huge, new found respect for Bungie.
Other companies need to start pushing aggressively, lobbying governments to create penalties on both cheaters and developers of cheats. Th...
See more",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
Camalama,"21 February, 2023",Good.,destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
TheMellowMood420,"21 February, 2023","Stopping cheaters? now that is pro-gamer. MS on the other hand goes ""Oh how can we stop cheaters? Take games away from ~2/3 of console gamers and keep them on PC where the most cheating occurs."" So anti-gamer.",destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
Dirty_Silhouette,"21 February, 2023",Good but Destiny's PvP is a pretty dumb game to want to cheat in because it's so broken and spammy with meta builds. Maybe day 1 raid teams benefit more from this. Cheating to get to the lighthouse sounds like a miserable way to spend your time.,destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
Darkseifer,"21 February, 2023",They need to do this for every game,destiny-developer-bungie-wins-43-million-anti-cheating-lawsuit
spman345,"21 February, 2023",Drop the Spider-Man 2 release date! ,sony-announces-playstation-state-of-play-event-for-this-week
jtamez679,"21 February, 2023","Most people seem to be in agreement that Sony needs to show more PSVR2 games and how they will support VR going forward.
Sony announces a State of Play doing just that and half the comments say that it won't be worth the time or a snore fest. 
Just can't win. ",sony-announces-playstation-state-of-play-event-for-this-week
TheNeuroticSnail,"21 February, 2023",Bloodborne remastered… and for the PC?!? ,sony-announces-playstation-state-of-play-event-for-this-week
tenken8,"21 February, 2023","Usually these State of Plays are around 40 mins long
Suicide Squad will probably take up 15-20 minutes of it?
New PSVR2 titles from partners -
What I'm thinking is possible:
1) Beat Saber - already rumored
2) Half-Life Alyx?
3) Resident Evil 4 Remake VR - obviously the regular game is out soon
4) Chia Pet...
See more",sony-announces-playstation-state-of-play-event-for-this-week
RealFrowns,"21 February, 2023",Hopefully they announce a new IP from a first party studio. It's been a really long time since a first party PlayStation studio has released a new IP.,sony-announces-playstation-state-of-play-event-for-this-week
deakenblack_2,"21 February, 2023",Nice. I'm hoping they announce a Call of Duty competitor. Competition will be good for the market. ,sony-announces-playstation-state-of-play-event-for-this-week
TheForceIsFemale,"21 February, 2023",Good to get back to gaming instead of focusing on Microsoft bribing every company to get their monopoly. I hope we get a slim ps5 announcement soon!,sony-announces-playstation-state-of-play-event-for-this-week
Giantessfan109,"21 February, 2023","Super excited for Sucide Squad. Though Thrusday will be the make or break for me and I am sure Rocksteady knows it.
A GaaS doesn't bother me but the problem is that a lot of devs are having trouble keeping up with new content after release. It needs that consisty. If Avengers released a new hero eve...
See more",sony-announces-playstation-state-of-play-event-for-this-week
A42OB,"21 February, 2023",Good luck. The competition set the bar extremely high shadow dropping Hi-Fi Rush and Metroid Prime Remastered. Sony better find a way to keep people's expectations in check if they don't have anything big planned.,sony-announces-playstation-state-of-play-event-for-this-week
giles77,"21 February, 2023","More interested in a major showcase, whenever that happens this year.
Not interested in VR or 3rd party games I already know about. Interested in what the 1st party studios are doing.",sony-announces-playstation-state-of-play-event-for-this-week
Devilsfanatic,"20 February, 2023","I feel bad that he had to feel like he needed to apologize.  Sometimes things just don't work out and it's a shame.  We all had hoped it would be better, and it wasn't, but they put in hard work, and for that they should be applauded.",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
MGS-Sub-Zero,"20 February, 2023",Had they followed what the Guardians game did it would of been much better off. Live Service Games are just the worst.  ,marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
tophu_magoo,"20 February, 2023","I've never played the online aspect of the game, but my son and I played the campaign a couple of times. We thought the campaign was pretty solid. It definitely exceeded my expectations and was fun to play with good characters and a decent story. I'd say it's worth a shot if you have Game Pass. ",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
PoopLord69,"20 February, 2023","The campaign was decent. I would spent more time on more enemies, more comic book storylines and more heroes. I would have removed all the other bs. There should have been seasons vs all the major Avenger villains. Fighting just AIM got old really fast.",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
RhythmKW,"20 February, 2023","Its a shame that their live service features didn't work out the way they had hoped. I really enjoyed the campaigns. Ms. Marvel is my favorite of the more modern additions to Marvel, so hearing that the new Marvel game had her as the main character in the story was a selling point for me. 
After fin...
See more",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
ERROR6,"20 February, 2023","The chances of a proper avenger's game are pretty much non-existent at this point. With the way the avengers IP is currently going, and this nightmare of a ""Live service"" just destroying anyone's desire to play anything comic book superhero related. ",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
enviroranger,"20 February, 2023","It would have been amazing if it were single player and you could switch between the characters. I played the first part of the demo, which was great. I didn’t buy as I don’t care for Gaas except Fall Guys.",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
kirbyYOshi,"20 February, 2023","So am I understanding correctly that the entire game will be removed from digital storefronts? Too bad if so, the campaign was actually pretty fun. Definitely worth $8.",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
Brian-Davion,"20 February, 2023","Avengers failed because they tried to make it a ""game as a service"" had they simply focused on making a good SINGLE PLAYER game it would have been praised. but instead the single player campaign, which honestly did a good job of making each of the avengers feel unique and fun, was forgtten about be...
See more",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
BceBears2,"20 February, 2023","Yeah, the live service-like system they tried to go for this one didn't do it any favors, which is a shame because outside of the repetitive enemies, I thought the SP campaign was fun and had a pretty good story. My biggest problem was just how repetitive everything felt even with the DLC campaigns....
See more",marvels-avengers-former-creative-director-of-support-studio-apologizes-for-the-game
FortyZombies,"20 February, 2023","I uninstalled the game after they took out all our customization options and reverted back to the old class-based system that previous games had. I can't imagine how unplayable the game is now. They made vehicles so stupidly overpowered, and they did it because everyone could have anti-vehicle gear...
See more",battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
AntiBeyonder,"20 February, 2023",Can't fix it's terrible map design which was my biggest issue. Just open flat maps.,battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
Bcollins4265,"20 February, 2023",I gave this game another try in December as a break from cod. And I haven't played cod since. Is it a perfect battlefield game? No. But it's allot of fun. I've yet to play a battlefield game I couldn't sink tons of hours into ,battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
OldMrRooster,"21 February, 2023","Thank you DICE for putting in hard work to save the game from total disaster and EAs greedy and not humble handling of the fans and make it closer to original plans, you guys should now have the respect you deserve for making A fantastic game dispite a rocky start",battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
rogueContinuum,"20 February, 2023","Damn, that looks really good actually. Shame that crossplay was on by default; impossible to get a match with crossplay off on console, and you're basically canon-fodder to PC players. Out of all the complaints that BF2042 got, that's actually the only game breaking one I've had.",battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
tranquilo2914,"20 February, 2023",im not saying they’re on the redemption path of no mans sky. but they’ve righted alot of wrongs 🤲🏻,battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
OldMrRooster,"21 February, 2023","I believe that the criticism at launch was justified but now 20 updates later and a year has passed the game is mighty impressive and the most underrated fps ever in my opinion and could be the best battlefield as whole with several remastred versions of older bf games included.. 

The game is amazin...See more",battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
agetro82,"20 February, 2023",Now is it worth getting into? I've been fiening for a modern BF game and I have avoided this one so far. Such a shame,battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
Jagdedge123,"20 February, 2023","""The wild dogs cry out in the night....As they grow restless, longing for some solitary company....I know that I must do what's right...As sure as Kilimanjaro rises like Olympus above the Serengeti....I seek to cure what's deep inside, frightened of this thing that I've become...""
Africa- by Toto.
Ep...
See more",battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
UntoldLegend1,"20 February, 2023",At this point now this game is made for bots to duke it out against each other. ,battlefield-2042-season-4-brings-new-specialist-map-and-more-this-month
Atterus,"20 February, 2023",It is time... time to remember not to put the ladder on the hatch once again...,kerbal-space-program-2-finding-fun-in-failure
JonnieAwsum,"20 February, 2023",100’s of hours in KSP. Cannot wait for this,kerbal-space-program-2-finding-fun-in-failure
SunBro1T1,"20 February, 2023","Coludnt finish the tutorial of the 1srt one, maybe i will give it another chance",kerbal-space-program-2-finding-fun-in-failure
2old4disshi,"20 February, 2023",He played two hours!! Lmao!!,kerbal-space-program-2-finding-fun-in-failure
Faddy117,"20 February, 2023","I am super happy with this 8/10. I was expecting a 9, but 8 is fine and it just means another quality game is available on GP. Its been a fine year so far, Wo-Long next!
People act like a game is only a good if its TLOU or Horizon level, so basically a first-party Sony game... but no. Sony isn't the...
See more",atomic-heart-review
MadMatt12,"20 February, 2023","“The main character being annoyed for the same reason I am isn’t cute, it’s a tone deaf non-apology for weak game design.“
Great job calling something like this out. It’s endlessly annoying when developers know they’re copping out and try to pawn it off as satire when it’s really just a lack of imag...
See more",atomic-heart-review
Kuyabunga,"20 February, 2023","I'm confused, people are mad that this game was supposedly funded, to some level, by State funds?
Do they not understand how communist governments work? Pretty sure China pumps state funds into their entertainment goods as well.
Like, I get that Russia, i.e. Putin, is bad, but IDK how much of a say t...
See more",atomic-heart-review
MrBurnsReturns,"20 February, 2023","Sony's game discs are non-biodegradable, so if you buy Sony games you are harming the environment and animals.",atomic-heart-review
spman345,"20 February, 2023",Another hit for Game Pass after Hi Fi Rush. These are the experimental games that usually wouldn’t get much exposure if it wasn’t for GP. Now to find out if I can dance with the sexy robots! ,atomic-heart-review
Tray1990,"20 February, 2023",Posting on a phone that was made in China by a local that was severely underpaid and had nets put outside the windows in case they decide to self harm. ,atomic-heart-review
MrW85,"26 February, 2023","Game is phenomenal. Absolutely incredible for a smaller studio. Forget politics or any of that. We don’t know what our favorite entertainers beliefs are or half of the companies out there. If we are just looking at it as video game, by fans of video games, then for me it is incredible. 9/10. And if...See more",atomic-heart-review
whataboutthetwinkie,"21 February, 2023","Glad that there is a Russia language option. So weird that Sergei has an American accent. Pulls me right out of the vibe.
remember when the Mad Max game was previewed, and Max originally had an American accent? Fans rallied for an Australian accented lead, and the devs listened. That was a very good...
See more",atomic-heart-review
McGarnicle,"20 February, 2023","If a 7 is a 10, then an 8 has to be at least a 12",atomic-heart-review
1track,"20 February, 2023",this is one of those games i'm only going to play due to gamepass...very much doubt i would have bought it at retail..at least not initially...it will still be a few weeks before i get to it.,atomic-heart-review
Chantallen,"20 February, 2023","I was actually expecting an amazing sale given that it stated as such in the article. Unfortunately, an amazing sale is nowhere to be seen. Just looks like a standard sale that comes every now and again. Moving on...",massive-playstation-and-ps5-sale-is-now-live-february-2023
TAGibby4,"20 February, 2023",When there's a sale but you already own all the games on sale.,massive-playstation-and-ps5-sale-is-now-live-february-2023
HotAdPoster,"20 February, 2023",PS5 has to be the worst Sony console ever after the Vita. Asking $30 to $50 for a bunch of last gen games and remakes that belong in the $5 bargain bin is why I now buy all of my games on Steam or Epic.,massive-playstation-and-ps5-sale-is-now-live-february-2023
LordKri,"20 February, 2023","Still not cheap enough for me to triple dip into the The Last of Us. I'll get that remake when it hits $20.
On another note off subject, I just recently upgraded my launch copy of Death Stranding to the Director's Cut. I bought that game on launch and only played about two hours of it and stopped. F...
See more",massive-playstation-and-ps5-sale-is-now-live-february-2023
MercWithTheMouth,"20 February, 2023","Just so you know Horizon Forbidden West is coming to PlayStation Plus Extra on 2/21, not 4/21. ",massive-playstation-and-ps5-sale-is-now-live-february-2023
SoHunterish,"20 February, 2023","IGN, in all seriousness, I click on articles to read them, but on mobile that nearly impossible as you cover like 2/3 of the screen with ads. On the top a dumb video that’s fixed. And on the bottom another dumb ad.
I get that ad’s run this site but this is just ridiculous.",massive-playstation-and-ps5-sale-is-now-live-february-2023
Viktor_Vaughn_Doom,"20 February, 2023",I wasn’t going to buy TLOU remastered but at 9.99 why not. I guess I’m going to be playing through it a 4th time! ,massive-playstation-and-ps5-sale-is-now-live-february-2023
KC_Delta_Returns,"20 February, 2023",If you are into emulation the series s is worth it for that.  Get one and fill it with all the best games from a wide range of platforms.  It will make ugly games look 3 beer ugly instead of 6. ,massive-playstation-and-ps5-sale-is-now-live-february-2023
herron78,"20 February, 2023",Ps5 is killing it with great games again this generation. Great sales on ps store. Xbox???? Still in gaming drought since last half of 360😆,massive-playstation-and-ps5-sale-is-now-live-february-2023
Bomberman135,"20 February, 2023","Man sometimes I really wonder how they come to decide sale pricing. In what world do you see Day's Gone for $20 but TLOU 1 remastered, GoW PS4, Bloodborne, and TLOU2 for $10 each? Day's Gone should be 1 dollar lol. ",massive-playstation-and-ps5-sale-is-now-live-february-2023
LordKri,"20 February, 2023","Such a great show. The part where Joel is telling Tommy about her immunity, Pedro Pascal really sounds exactly Joel in that moment. Love the casting of these characters.",the-last-of-us-episode-6-tv-show-vs-game-comparison
Sloppymonkey28,"20 February, 2023",great episode as always. I'm surprised how much of the game they packed into this episode. Which is a little disappointing but we'll always have the game for those moments not in the show,the-last-of-us-episode-6-tv-show-vs-game-comparison
dponeil,"21 February, 2023","I'm a little torn, for the first time in this amazing season, about how I feel about a change. 
In the game, you have this crazy tension about Joel wanting to pass the duty on to his brother - but then their town is attacked by raiders, and Joel accepts that Tommy is now a husband and soon to be fat...
See more",the-last-of-us-episode-6-tv-show-vs-game-comparison
RobGrizzly,"20 February, 2023","This more emotional Joel reminds me of how Netflix's Punisher made Frank Castle more emotional, and some fans where like, wait- what? I laughed then, but maybe it's not so funny anymore. I don't love the panic attacks. I don't love the bad hearing in one ear. I don't love a Joel who's breaking down...
See more",the-last-of-us-episode-6-tv-show-vs-game-comparison
Kuyabunga,"21 February, 2023","You know why show Joel is better than game Joel?
Because he's real. He's not some John Wick-esque serial murderer who can just tank getting shot multiple times, pop a health pack, & keep on trucking. Hell even though John Wick isn't very realistic, he can't even do that.
People are calling him weak, ...
See more",the-last-of-us-episode-6-tv-show-vs-game-comparison
Smitty_WerbenJagerManJensen,"21 February, 2023","Not a fan of the panic attack Joel. Guess they are trying to get rid of the ""machismo"" thing. But whatever, still a good episode. ",the-last-of-us-episode-6-tv-show-vs-game-comparison
midori85,"20 February, 2023",TV version makes more sense especially how Joel gets hurt ,the-last-of-us-episode-6-tv-show-vs-game-comparison
MFenixCOG,"18 February, 2023",Great job IGN! Some really cool games and content in here. It’s nice to have these for some excitement for what’s coming up. :),ign-fan-fest-2023-everything-announced
RealFrowns,"19 February, 2023",I'm really looking forward to both Redfall and Jedi Survivor. It was cool to see some more of those.,ign-fan-fest-2023-everything-announced
JustSomeGuy2,"19 February, 2023","Michael B. Jordan is a big anime fan, and he's channeling that passion into the fight choreography...even a ""Dragon Ball Z punch"" in one of the fights
I want to see a Kamehameha or I boycott ",ign-fan-fest-2023-everything-announced
Xerqio,"19 February, 2023",So you have no news all in one feed ,ign-fan-fest-2023-everything-announced
Jak3D,"19 February, 2023",Damn that was a whole lotta nothing. ,ign-fan-fest-2023-everything-announced
ArronTKO,"18 February, 2023","A long time away but still excited. Got Re4 remake, Diablo 4, Starfield, Atomic heart, Wo long, Tears of the kingdom to keep us occupied.",lies-of-p-the-twisted-pinocchio-action-game-will-release-this-august
drinkmorepatron3,"18 February, 2023",Oh yea!!! Gamepass banger!!!,lies-of-p-the-twisted-pinocchio-action-game-will-release-this-august
gjohn5806,"19 February, 2023","Super hype. I am worried about season pass and microtransaction nonsense. Anything I have to purchase to equip or ""show off"" cosmetically means nothing to me in these kinds of systems. Hypothetical example, even if I got an amazing floating Mephisto pet that talks to me by purchasing a season pass,...
See more",diablo-4-beta-kicks-off-next-month
bhurley0750,"18 February, 2023",So could someone clarify. Can I have access to the beta by pre-ordering the game? ,diablo-4-beta-kicks-off-next-month
captionlite,"18 February, 2023","Can't wait, this is one of those games I can get addicted to but only need to play an hour a day. (Optimistic, I know)",diablo-4-beta-kicks-off-next-month
BceBears2,"18 February, 2023",Enjoyed Diablo 3. but I like the more gritty look of this one. ,diablo-4-beta-kicks-off-next-month
Dj_Ziio,"18 February, 2023","I really want to look forward to this, but I played Diablo Immortal. I have zero trust this won't be a pay to win purchase fest with the last year of experience they've had playing with their pay-to-win mechanics. Honestly, it's gonna take a 10 from more than a few reviewers for me to forget the in...
See more",diablo-4-beta-kicks-off-next-month
JustStoppingBy23,"25 February, 2023",I was sold when i saw Necromancer ,diablo-4-beta-kicks-off-next-month
rrogerthat,"18 February, 2023","Damn there's no doubt they designed this system to bait us into pre-purchase as D3's new season is same gameplay just change of #'s, pushing us to want something new lol. Never bought a game over $30 on PS5 just naturally, but $70-100 for a game is pretty crazy. I'd say if you're a solo player, you...
See more",diablo-4-beta-kicks-off-next-month
GeneralChaos,"16 February, 2023","I'll watch this through someone else's channel. 
It's only fair, since IGN wants us watching Sony's or Nintendo's shows through IGN channel 😁",how-to-watch-fan-fest-2023
JDigital2,"17 February, 2023",Fanfest is the New E3. How depressing is that. lol ,how-to-watch-fan-fest-2023
JustSomeGuy2,"15 February, 2023",Whats with the long dashes in your schedule? Are those surprise announcements?,how-to-watch-fan-fest-2023
CaseyJonesing,"17 February, 2023",I would like a free copy of resident evil village,how-to-watch-fan-fest-2023
TheMellowMood420,"10 February, 2023","I dont remember if it was part of the showcas3e last year, but will that reality show with the devs who compete at making games return?",fan-fest-2023-schedule
Demik702,"17 February, 2023",I'm here for the Diablo 4 beta date announcement on Saturday morning.,fan-fest-2023-schedule
Munnster006,"17 February, 2023","I historically haven't cared about this event in past years, but Steamworld build, Fight Forever and Wrestlequest?  YES PLEASE!",fan-fest-2023-schedule
BoBSeph,"17 February, 2023",How do we use the codes???,fan-fest-2023-schedule
Reasoner,"17 February, 2023","Good. They focused on releasing a great game and delivered a complete package out of the gate. No need for DLC. This is how games should be made. Maybe eventually one day down the road they can make some, but no need to plan or even think about that right now. Celebrate its success with a break, th...
See more",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
Hot_Touch,"17 February, 2023","Aw man, that was a sincere disappointment. So much that could be added into this world while we wait for the eventual sequel years from now, I personally have enjoyed this Assasins, I mean hogwarts legacy title. I’m not done with it yet I’m really not trying to get done with it even though the back...See more",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
Iceveiled1,"17 February, 2023","Bummer. Nearing 50 hours so far and am already hoping for additional content / DLC even after I do everything. It's just too fun of a world to not spend more time in.  Hopefully its success changes their minds, but I also wouldn't hate it if they just immediately went to work on a sequel. ",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
thenewishkid,"17 February, 2023","Quidditch or we riot. But otherwise we love you, fantastic game! Great story too, really loving it and have to stop myself from going to hard into the story missions. ",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
ScaryCristo,"17 February, 2023","I would just rather wait for the sequel, and hopefully they implement quidditch, house points (maybe without the beans) and a chess mini-game would be cool as well.",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
d25bev,"17 February, 2023","That's fair. After working on the same game for 5yrs I'd probably want to move on too. Personally I'm completely sold on them doing LOTR. Preferably based on the films like the great PS2 tie-ins. It'd be more linear & less open world but It's crazy it's been 20yrs since we had LOTR film tie-in game...
See more",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
Doctor_MG,"17 February, 2023","It's a very good game, especially after the PC patch. Raytracing was completely broken before. The raytracing still isn't great, but it's functional at least. Performance no longer dips into the 25 range too. I get 115-140fps almost everywhere. ",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
seymour47,"17 February, 2023","They may not have 'plans' as such, but there's no way they don't eventually make some. The game is really good, but it still feels kinda empty an lacking at times. There's so much that could be added to fill it out. ",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
ExplainingJane,"17 February, 2023","wow, a game that released complete in 2023. a standard that was lost this previous generations and needs to be brought back. Bravo Avalanche ",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
NDWest14,"17 February, 2023","Yeahhhhhhh.....but there will be.
Quiddich is definitely coming eventually.
""hasn’t yet planned on releasing any expansions.""
Meaning they've just not gotten to the planning phase....really think that WB isn't going to milk this golden goose?",hogwarts-legacy-developer-confirms-there-are-no-current-plans-for-dlc
FatalSpace,"17 February, 2023","Another launch and another ""fixes coming soon"" after people have paid their money. Developers wondering why gaming is in the toilet for sales on many projects.
This lack of effort to ensure solid launches are the problem.
Shocked after this many years developers still haven't put the time and money i...
See more",wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
generalRabbit,"17 February, 2023","How about fixing the snow effect, the pop-ins, the muddy backgrounds, and the rest of the issues…on consoles and PC. The game is fun, but has a serious lack of polish. I’m pretty disappointed honestly. If they want to even get close to contending with Monster Hunter they are going to have to step i...
See more",wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
Stone-coldmal123,"17 February, 2023",This is one reason why I stopped gaming on pc. Despite paying more than for a console you are often treated like a second class citizen on pc. Waiting days or weeks for a fix. ,wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
HokageNaruto82,"17 February, 2023","What about console? The game has framerate issues throughout.
It's only 1080p/60fps on Series X and PS5 and yet can't maintain a stable framerate.",wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
DynamicDelta,"17 February, 2023","Devs that release their games knowing the performance is not there can go take a hike. Sorry. I would say I might grab your game from the bargain bin next year, but I'll have long since moved on.
Your game should ship when it's ready. Period.",wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
DankSaucePlz,"17 February, 2023",Yay another title that wasn’t tested before launch. ,wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
Goober82,"17 February, 2023",Eh. I'll buy it when its fixed. Hopefully they fix it before I 100% hogwarts.,wild-hearts-developer-addresses-pc-performance-issues-fix-coming-soon
